id,date,city,city_district,price,type,area,ownership,building_type,penb,equipment,floor,balcony,terace,lift,garage,coordinates
632872,2020-11-25 16:11:55.373127 UTC,Brno,Bohunice,12000,2+kk,50,1,2,G,3,6,true,false,true,false,"49.1688,16.585951"
627986,2020-11-25 16:01:43.414954 UTC,Brno,Bystrc,11700,1+1,42,1,2,C,3,3,true,false,true,false,"49.219706,16.510529"
629390,2020-11-25 16:13:52.376519 UTC,Brno,Medlánky,11000,1+kk,40,2,1,B,2,2,false,false,true,false,"49.243329,16.57228"
608423,2020-11-25 16:14:43.734849 UTC,Brno,Zábrdovice,15000,2+kk,72,1,1,G,0,1,false,false,false,false,"49.1973,16.624847"
633272,2020-11-25 16:12:30.334175 UTC,Brno,Starý Lískovec,10500,2+kk,35,1,1,A,3,2,false,false,false,false,"49.162465,16.563796"
631339,2020-11-25 16:10:18.060218 UTC,Brno,Černá Pole,8500,1+kk,23,1,1,E,3,1,false,false,false,false,"49.2153686,16.626639"
528025,2020-11-25 16:03:24.98847 UTC,Brno,Dolní Heršpice,9800,1+1,35,0,1,"",2,0,false,false,false,false,"49.1521923,16.6234973"
638885,2020-11-25 16:03:56.561944 UTC,Brno,Židenice,16500,3+kk,85,0,0,"",3,3,false,false,false,false,"49.196280209748,16.647406749738"
640568,2020-11-25 16:00:44.61782 UTC,Brno,Žabovřesky,16000,3+1,75,2,2,G,2,1,true,false,false,false,"49.217082,16.574747"
625883,2020-11-25 16:06:01.541262 UTC,Brno,Město Brno,14000,2+kk,44,1,1,A,3,1,false,true,false,false,"49.198531,16.61041"
638942,2020-11-25 16:03:00.834251 UTC,Brno,Trnitá,14175,1+kk,45,0,0,"",3,-1,false,false,false,false,"49.1891961,16.6232322"
373057,2020-11-25 16:04:43.328397 UTC,Brno,Černovice,12500,2+kk,50,2,1,"",2,3,true,false,false,false,"49.1781473,16.6438173"
639367,2020-11-25 16:06:54.61815 UTC,Brno,Město Brno,25000,3+1,112,1,1,C,3,1,true,false,false,false,"49.198531,16.61041"
634636,2020-11-25 16:08:07.366729 UTC,Brno,Žabovřesky,11800,1+kk,20,1,2,G,3,1,false,false,false,false,"49.220672,16.569273"
591001,2020-11-25 16:05:15.798767 UTC,Brno,Královo Pole,12800,1+1,48,1,1,E,0,1,true,false,false,false,"49.225403,16.586992"
639339,2020-11-25 16:05:34.495533 UTC,Brno,Husovice,7500,1+kk,22,1,1,B,3,2,false,false,false,false,"49.2105,16.631038"
129103,2020-11-25 16:10:44.933243 UTC,Brno,Žebětín,12500,2+kk,54,1,1,"",1,1,false,false,true,false,"49.219661,16.495168"
597802,2020-11-25 16:12:38.518571 UTC,Brno,Město Brno,10000,1+kk,54,1,1,D,0,2,false,false,true,false,"49.19561,16.609498"
330141,2020-11-25 16:10:52.649735 UTC,Brno,Bystrc,10500,1+1,40,2,2,"",1,6,true,false,true,false,"49.217952,16.5018147"
625699,2020-11-25 16:14:46.679842 UTC,Brno,Staré Brno,22900,3+kk,64,1,1,A,0,4,true,false,true,true,"49.187556,16.589456"
639352,2020-11-25 16:06:49.026553 UTC,Brno,Líšeň,6400,1+kk,32,1,2,G,2,1,false,false,true,false,"49.211457,16.678646"
628046,2020-11-25 16:12:46.894735 UTC,Brno,Královo Pole,16500,3+kk,98,1,1,D,2,2,false,false,false,false,"49.229257,16.603378"
640301,2020-11-25 16:03:16.693291 UTC,Brno,Lesná,14500,3+1,76,1,2,B,2,1,true,false,false,false,"49.229923,16.632392"
640441,2020-11-25 16:02:16.439599 UTC,Brno,Lesná,9000,1+kk,26,1,2,B,3,8,false,false,true,false,"49.223622,16.626226"
633669,2020-11-25 16:01:35.20509 UTC,Brno,Veveří,12750,1+kk,32,0,0,"",3,4,false,false,false,false,"49.1999043,16.6012561"
573694,2020-11-25 16:07:05.364589 UTC,Brno,Horní Heršpice,12000,2+kk,41,1,1,"",2,1,false,true,false,false,"49.1651771,16.6115121"
630712,2020-11-25 16:00:47.613948 UTC,Brno,Ponava,22000,4+kk,88,1,1,G,1,4,false,false,false,false,"49.216972,16.599149"
639365,2020-11-25 16:06:57.396361 UTC,Brno,Město Brno,33000,3+kk,122,1,1,C,3,3,false,true,false,false,"49.198531,16.61041"
632116,2020-11-25 16:01:22.894796 UTC,Brno,Štýřice,11000,1+kk,33,1,1,B,3,3,false,false,true,false,"49.178861,16.59617"
542135,2020-11-25 16:10:47.418903 UTC,Brno,Chrlice,10500,1+1,36,1,3,B,3,2,false,false,false,false,"49.1305052,16.6581693"
253523,2020-11-25 16:00:38.900604 UTC,Brno,Zábrdovice,11500,2+1,55,1,1,"",1,4,false,false,false,false,"49.2001587,16.6162625"
603726,2020-11-25 16:08:53.800846 UTC,Brno,Slatina,17500,4+1,87,1,2,E,3,1,true,false,true,false,"49.180876,16.684926"
639884,2020-11-25 16:00:36.259863 UTC,Brno,Bystrc,13500,1+1,40,1,2,D,2,2,false,false,false,false,"49.219482,16.517339"
639162,2020-11-25 16:07:45.852161 UTC,Brno,Trnitá,6500,Garsoniéra,16,1,1,G,3,1,false,true,false,false,"49.190093,16.620141"
583664,2020-11-25 16:08:59.453283 UTC,Brno,Kohoutovice,11990,1+1,38,1,2,G,3,5,true,false,true,false,"49.193257,16.536804"
330229,2020-11-25 16:05:48.13679 UTC,Brno,Královo Pole,14610,2+1,65,1,1,C,2,1,true,false,false,false,"49.2231049,16.5838413"
632390,2020-11-25 16:07:24.280709 UTC,Brno,Židenice,10000,1+kk,42,1,1,A,2,2,false,false,true,false,"49.200163,16.637807"
630105,2020-11-25 16:09:24.110171 UTC,Brno,Zábrdovice,17500,2+kk,69,1,1,B,0,5,false,true,true,true,"49.202113,16.620071"
634432,2020-11-25 16:11:03.801559 UTC,Brno,Líšeň,12490,2+kk,49,2,1,D,2,3,false,false,false,false,"49.21399,16.684647"
611647,2020-11-25 16:10:39.857742 UTC,Brno,Zábrdovice,12000,1+1,52,1,1,G,3,2,false,false,true,true,"49.198915,16.621912"
633517,2020-11-25 16:11:41.607343 UTC,Brno,Lesná,12000,2+1,60,1,2,G,2,6,true,false,true,false,"49.225529,16.627841"
639422,2020-11-25 16:06:17.786013 UTC,Brno,Zábrdovice,9500,1+kk,26,1,1,G,2,1,false,false,false,false,"49.202079,16.61858"
630993,2020-11-25 16:05:04.79584 UTC,Brno,Židenice,9500,1+kk,29,1,1,G,2,5,false,false,false,false,"49.196993,16.639351"
419555,2020-11-25 16:04:10.387093 UTC,Brno,Trnitá,13500,2+kk,65,1,1,G,3,4,false,false,false,false,"49.1938722,16.6242264"
474613,2020-11-25 16:03:30.497959 UTC,Brno,Veveří,13500,2+1,74,2,1,"",3,3,false,false,false,false,"49.2007647,16.6058647"
441372,2020-11-25 16:08:47.921234 UTC,Brno,Zábrdovice,9200,1+kk,28,1,1,D,3,2,false,false,true,false,"49.2021575,16.6245212"
287527,2020-11-25 16:07:42.987787 UTC,Brno,Město Brno,28000,3+kk,120,1,0,"",3,5,false,false,false,false,"49.1961298,16.6093792"
626887,2020-11-25 16:14:38.695698 UTC,Brno,Chrlice,15000,2+1,90,1,1,F,3,0,false,true,false,false,"49.132007,16.661624"
639201,2020-11-25 16:05:07.213027 UTC,Brno,Veveří,15000,2+1,35,1,1,A,3,2,false,false,true,false,"49.200968,16.604083"
640446,2020-11-25 16:01:59.681572 UTC,Brno,Lesná,13000,3+1,75,1,2,C,2,6,true,false,true,false,"49.22948,16.618777"
631204,2020-11-25 16:13:11.718989 UTC,Brno,Řečkovice,12500,2+kk,57,1,1,C,0,2,false,false,false,false,"49.249124,16.581772"
635113,2020-11-25 16:06:51.614871 UTC,Brno,Ponava,16000,2+kk,45,1,1,G,3,1,false,false,false,false,"49.211701,16.603903"
569790,2020-11-25 16:09:07.713027 UTC,Brno,Komín,11000,1+kk,30,1,1,"",3,1,false,false,false,false,"49.2211003,16.5525416"
639061,2020-11-25 16:08:15.091711 UTC,Brno,Zábrdovice,9000,1+1,36,1,1,C,2,2,false,false,false,false,"49.199602,16.619244"
469262,2020-11-25 16:14:24.931136 UTC,Brno,Bystrc,12000,2+1,45,1,2,"",3,3,true,false,true,false,"49.2187014,16.5010156"
594222,2020-11-25 16:12:06.10919 UTC,Brno,Židenice,13000,1+1,45,2,2,G,3,1,false,false,true,false,"49.2027,16.640855"
630037,2020-11-25 16:13:46.584189 UTC,Brno,Pisárky,20000,3+1,140,1,1,G,0,1,false,false,false,false,"49.194067,16.580077"
640154,2020-11-25 16:02:55.121871 UTC,Brno,Bystrc,7000,1+kk,28,1,2,A,2,3,true,false,true,false,"49.217247,16.525427"
634967,2020-11-25 16:07:29.660958 UTC,Brno,Starý Lískovec,16000,3+1,67,1,2,B,1,3,true,false,false,false,"49.1706,16.567556"
634576,2020-11-25 16:10:20.776725 UTC,Brno,Slatina,13500,2+kk,59,1,1,A,3,3,true,false,true,false,"49.180137,16.672116"
640126,2020-11-25 16:04:32.421503 UTC,Brno,Židenice,16500,2+1,66,1,1,C,3,3,true,true,false,false,"49.192742,16.640645"
311647,2020-11-25 16:08:26.269626 UTC,Brno,Černá Pole,8600,1+1,50,1,1,C,1,1,false,false,false,false,"49.2139487,16.6232335"
628957,2020-11-25 16:01:14.993683 UTC,Brno,Staré Brno,14025,2+kk,43,0,0,"",3,5,true,false,true,false,"49.1905416,16.5921522"
640343,2020-11-25 16:02:58.037587 UTC,Brno,Staré Brno,11000,2+kk,44,1,1,C,2,1,false,false,false,false,"49.185639,16.603792"
569818,2020-11-25 16:13:38.724085 UTC,Brno,Dolní Heršpice,15000,2+kk,49,1,3,"",2,4,true,false,false,false,"49.1541372,16.6242048"
622905,2020-11-25 16:02:02.112871 UTC,Brno,Město Brno,21019,2+kk,56,0,0,"",3,3,false,false,true,false,"49.1956101,16.6095012"
570934,2020-11-25 16:10:01.607214 UTC,Brno,Zábrdovice,7000,Garsoniéra,12,1,1,"",3,4,true,false,false,false,"49.2013409,16.6152461"
573964,2020-11-25 16:09:32.70613 UTC,Brno,Královo Pole,12000,2+kk,44,1,1,"",3,3,true,false,false,false,"49.2239888,16.5970126"
633869,2020-11-25 16:03:03.335948 UTC,Brno,Trnitá,16500,1+kk,34,0,0,"",3,2,false,false,true,false,"49.1927247,16.6181453"
633470,2020-11-25 16:11:47.161218 UTC,Brno,Žabovřesky,9000,Garsoniéra,28,1,2,G,2,5,false,false,true,false,"49.214643,16.579196"
638881,2020-11-25 16:00:08.776478 UTC,Brno,Židenice,15619,2+kk,63,0,0,"",3,4,false,false,true,true,"49.1909855,16.6597595"
577783,2020-11-25 16:06:15.019992 UTC,Brno,Líšeň,11000,1+kk,32,1,2,C,0,4,false,false,false,false,"49.2035961,16.683789"
627235,2020-11-25 16:05:58.917613 UTC,Brno,Staré Brno,12000,1+1,40,1,1,C,0,4,false,false,false,false,"49.192375,16.60438"
640297,2020-11-25 16:00:22.418057 UTC,Brno,Staré Brno,13500,2+kk,43,1,1,G,3,1,false,false,true,false,"49.192027,16.602245"
639045,2020-11-25 16:08:20.621178 UTC,Brno,Líšeň,9500,1+kk,32,1,2,G,2,3,false,false,false,false,"49.210102,16.690333"
593840,2020-11-25 16:14:12.097454 UTC,Brno,Jundrov,18000,3+1,75,1,1,F,0,1,false,false,false,false,"49.207982,16.550994"
633230,2020-11-25 16:12:22.00567 UTC,Brno,Královo Pole,15400,2+kk,55,1,1,A,3,2,true,false,true,true,"49.22307,16.599794"
630449,2020-11-25 16:14:03.876049 UTC,Brno,Město Brno,13500,2+kk,40,1,1,G,0,2,false,false,true,false,"49.195912,16.609063"
483901,2020-11-25 16:04:51.655456 UTC,Brno,Trnitá,9000,1+kk,31,1,1,G,3,5,false,false,true,false,"49.1906554,16.6195567"
632352,2020-11-25 16:00:00.421368 UTC,Brno,Staré Brno,11500,1+kk,29,0,1,B,3,2,false,false,true,false,"49.189868,16.605846"
235452,2020-11-25 16:04:40.733753 UTC,Brno,Královo Pole,16500,3+kk,96,1,1,"",3,5,false,true,true,false,"49.222986,16.5914076"
631543,2020-11-25 16:13:33.057384 UTC,Brno,Trnitá,10100,1+kk,35,1,1,G,0,1,true,false,true,false,"49.190656,16.619554"
281890,2020-11-25 16:01:45.998191 UTC,Brno,Komárov,10500,1+1,38,1,1,"",1,0,false,false,false,false,"49.176529,16.6194318"
515578,2020-11-25 16:01:29.940792 UTC,Brno,Komárov,4450,Garsoniéra,27,1,1,A,3,1,false,true,false,false,"49.1745843,16.6273417"
634628,2020-11-25 16:10:37.089028 UTC,Brno,Řečkovice,8500,2+kk,35,1,2,G,1,7,false,false,true,false,"49.242496,16.586597"
628045,2020-11-25 16:13:27.310611 UTC,Brno,Černá Pole,11000,1+kk,27,1,1,C,0,5,true,false,true,false,"49.210528,16.618888"
412193,2020-11-25 16:09:38.403446 UTC,Brno,Medlánky,9000,1+kk,26,1,1,"",2,1,false,false,false,false,"49.2420341,16.5723551"
606271,2020-11-25 16:01:06.818466 UTC,Brno,Město Brno,13500,1+kk,40,1,1,G,3,1,false,false,false,false,"49.194332,16.610445"
508265,2020-11-25 16:10:34.345335 UTC,Brno,Trnitá,12000,2+kk,62,1,1,G,2,1,true,false,false,false,"49.1892061,16.6237904"
639564,2020-11-25 16:06:12.062626 UTC,Brno,Bystrc,15500,2+kk,61,1,1,B,3,2,true,false,true,true,"49.223174,16.513613"
633503,2020-11-25 16:09:29.843399 UTC,Brno,Židenice,17900,3+1,100,2,1,B,2,2,false,false,false,false,"49.198555,16.641773"
639792,2020-11-25 16:01:51.373542 UTC,Brno,Zábrdovice,10500,1+kk,39,1,1,G,3,1,false,false,true,false,"49.198915,16.621912"
496999,2020-11-25 16:09:04.794834 UTC,Brno,Zábrdovice,11000,1+kk,32,1,1,"",3,5,false,false,false,false,"49.2001611,16.6177503"
631038,2020-11-25 16:13:58.179291 UTC,Brno,Židenice,14500,2+1,54,1,2,C,0,2,false,false,false,false,"49.190845,16.657876"
11496,2020-11-25 16:12:14.337017 UTC,Brno,Štýřice,13000,3+1,65,0,2,"",2,12,false,false,false,false,"49.1739323341,16.5960502625"
630558,2020-11-25 16:13:49.481672 UTC,Brno,Řečkovice,9900,1+1,44,1,2,C,3,1,false,false,false,false,"49.245168,16.586004"
632093,2020-11-25 16:09:21.406522 UTC,Brno,Staré Brno,14000,2+kk,54,2,1,G,3,4,true,false,true,false,"49.188078,16.597051"
629192,2020-11-25 16:14:14.7793 UTC,Brno,Komárov,11000,1+kk,41,1,1,G,2,1,false,false,false,false,"49.179742,16.619317"
504346,2020-11-25 16:06:09.254846 UTC,Brno,Staré Brno,13000,2+kk,64,1,1,"",2,1,false,false,false,false,"49.1869469,16.5981783"
488279,2020-11-25 16:06:22.999992 UTC,Brno,Černá Pole,9400,1+kk,34,1,1,A,2,8,false,false,true,false,"49.2186649,16.6159681"
573822,2020-11-25 16:14:09.28027 UTC,Brno,Staré Brno,12505,2+kk,35,0,1,"",3,1,false,false,false,false,"49.1895044,16.5955778"
640044,2020-11-25 16:04:48.973761 UTC,Brno,Veveří,13000,2+1,75,1,1,G,2,7,false,false,true,false,"49.20755,16.59922"
376872,2020-11-25 16:13:09.067367 UTC,Brno,Lesná,12000,2+1,60,1,2,"",2,1,true,false,false,false,"49.225686277157,16.63003230423"
639781,2020-11-25 16:04:18.419551 UTC,Brno,Zábrdovice,10500,1+1,38,1,1,B,1,4,false,true,true,false,"49.203679,16.621603"
633959,2020-11-25 16:09:49.579706 UTC,Brno,Štýřice,16000,3+kk,60,1,1,A,2,2,false,false,true,false,"49.183916,16.593987"
634789,2020-11-25 16:06:40.029882 UTC,Brno,Žabovřesky,12000,2+1,60,1,1,C,2,1,false,false,false,false,"49.21233,16.585841"
594723,2020-11-25 16:01:17.436033 UTC,Brno,Město Brno,18000,2+kk,59,1,1,G,1,2,false,false,false,false,"49.194332,16.610445"
640064,2020-11-25 16:04:37.951783 UTC,Brno,Komín,8900,1+1,38,1,2,D,3,3,true,false,false,false,"49.219656,16.55666"
634719,2020-11-25 16:09:58.519582 UTC,Brno,Veveří,13500,2+1,70,1,1,G,2,0,false,false,true,false,"49.207133,16.602641"
639744,2020-11-25 16:04:35.237261 UTC,Brno,Bystrc,9000,1+1,37,1,2,B,2,3,false,false,false,false,"49.219604,16.524016"
614565,2020-11-25 16:08:34.342027 UTC,Brno,Bystrc,10500,2+kk,42,1,2,D,0,7,true,false,true,false,"49.216859,16.505888"
337938,2020-11-25 16:13:14.702507 UTC,Brno,Jundrov,15460,3+1,84,1,2,A,3,0,false,false,true,false,"49.2122049,16.549686"
578121,2020-11-25 16:14:30.383796 UTC,Brno,Židenice,14000,2+kk,65,2,1,B,1,1,true,false,false,false,"49.2013875,16.6454849"
122288,2020-11-25 16:12:00.96432 UTC,Brno,Dolní Heršpice,10500,2+kk,50,1,3,B,3,3,true,false,false,false,"49.1542648,16.6242941"
634961,2020-11-25 16:08:45.399641 UTC,Brno,Královo Pole,10000,1+kk,39,1,1,C,2,3,true,false,true,false,"49.233541,16.591786"
629032,2020-11-25 16:14:01.027732 UTC,Brno,Černá Pole,9300,1+1,45,1,1,C,0,1,false,false,false,false,"49.213593,16.621274"
640560,2020-11-25 16:01:09.701533 UTC,Brno,Město Brno,8000,1+kk,33,1,1,A,3,0,false,false,false,false,"49.198531,16.61041"
639785,2020-11-25 16:02:43.890407 UTC,Brno,Židenice,17000,3+kk,88,1,1,G,2,1,true,false,true,true,"49.205746,16.659347"
465600,2020-11-25 16:12:52.444685 UTC,Brno,Zábrdovice,10500,1+kk,40,1,1,A,3,3,true,false,true,false,"49.1982688,16.6147012"
