,nazev,kategorie,adresa,lat,lon
5431,"Topforsport, s.r.o.",firma,Bešůvka 810/19,49.20272315307779,16.484494683036097
5432,"TopGis, s.r.o.",firma,Svatopetrská 35/7,49.18049782494021,16.6218592396921
5433,"Topr Klima, s.r.o.",firma,Mahenova 348/4,49.1957980672645,16.5877905750497
5434,"Topstav, s.r.o.",firma,U Svitavy 1077/2,49.1740336171313,16.6336733648793
5435,"Topweby, s.r.o.",firma,Vídeňská 297/99,49.1731771960364,16.597536464940802
5436,"Tornako, s.r.o.",firma,Jarní 1116/50,49.2195893448559,16.6537824723146
5437,"Toroid TECHNOLOGY, s.r.o.",firma,Cejl 58/72,49.2010682721732,16.6264137143523
5438,"TOS ZNOJMO, a.s.",firma,Moravské náměstí 629/4,49.197290716178294,16.6078082357857
5439,"Toscana Caffé, s.r.o.",firma,Chvalovka 1331/5,49.2151608080587,16.498282577582298
5440,"Toudy s Pub, s.r.o.",firma,Kuršova 982/7,49.2194662150523,16.5050620291826
5441,"Touchless Biometric Systems, s.r.o.",firma,Palackého třída 180/44,49.2209872789284,16.596799276875903
5442,"Tourbus, a.s.",firma,Zvonařka 512/2,49.1856738181263,16.617752861763698
5443,"Továrek, Horký a partneři, Advokátní",firma,třída Kpt. Jaroše 1844/28,49.2040146790323,16.6108577403925
5444,"Tovek Solutions CS, s.r.o.",firma,Cihlářská 1021/15,49.20377084890021,16.6050308093189
5445,"Tovr Omítky, s.r.o.",firma,Čechyňská 419/14a,49.1885903010291,16.6197806117866
5446,"TOX Pressotechnik, s.r.o.",firma,Tuřanka 1314/110,49.174567461192,16.675233186677197
5447,"TPF Group, s.r.o.",firma,Dvořákova 44/14,49.196057822179604,16.6118116847489
5448,"TPL, s.r.o.",firma,Čechyňská 419/14a,49.1885903010291,16.6197806117866
5449,"TR Instruments, s.r.o.",firma,Kameníčkova 1036/28,49.2099681767527,16.5792562887965
5450,"TR- Weld, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5451,"Trade FIDES, a.s.",firma,Dornych 129/57,49.183666938786104,16.6222736406176
5452,"Tradelin, s.r.o.",firma,Pěstitelská 62/12,49.149896753828,16.6245230921576
5453,"Trachea, a.s.",firma,Hájecká 1068/14,49.171511503177214,16.6394003844287
5454,"Trais Gold, s.r.o.",firma,Václavská 184/11,49.188658529985,16.5961495119562
5455,"Trans - Technik, s.r.o.",firma,Řípská 1221/4,49.1710900600379,16.6863562244415
5456,Trans World Radio,firma,Horníkova 2562/36,49.213608396131,16.6814083029583
5457,"Transaf Transport, s.r.o.",firma,Skryjova 1606/8,49.2180760759373,16.6368318333334
5458,"Transbeton, s.r.o.",firma,Slovanské náměstí 1177/9,49.222490069824,16.590590633671802
5459,"Transdomix, s.r.o.",firma,Trtílkova 2806/2,49.2241632237873,16.6135106127502
5460,"TRANSERVIS, s.r.o.",firma,Maříkova 2098/28,49.257277985956,16.5872395493528
5461,"Transped CZ, s.r.o.",firma,Rolencova 492/77,49.1467358121645,16.658876155334102
5462,"Transport Roman, s.r.o.",firma,Bohunická 403/55a,49.16264923289761,16.6010263551409
5463,"Traser CZ, s.r.o.",firma,Vídeňská 134/102,49.1545674848361,16.5992154440546
5464,"Travel 2002, s.r.o.",firma,Moravské náměstí 629/4,49.197290716178294,16.6078082357857
5465,"Travel Wine, s.r.o.",firma,Francouzská 375/41,49.2018718448451,16.6191849928206
5466,"Traviko CZ, a.s.",firma,Dukelská třída 154/58,49.211377551739204,16.6338787206516
5467,"Trebi Group, s.r.o.",firma,Štefánikova 131/61,49.2161207458834,16.5989535096908
5468,Tred V.O.K. - Družstvo,firma,Masná 188/5a,49.188592354163596,16.6274362226228
5469,"Trees Style, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5470,"Treeway, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
5471,"Tresime, s.r.o.",firma,Renčova 1359/4,49.2453799157755,16.5767138903541
5472,"Triada - Poradenské centrum, z.ú.",firma,Orlí 516/20,49.1936721229009,16.6118382551184
5473,"Tribon, s.r.o.",firma,Příční 844/19a,49.200353506182786,16.6166199631212
5474,"Tribun EU, s.r.o.",firma,Cejl 892/32,49.1972927701258,16.6192317654025
5475,"Triff, s.r.o.",firma,Čápkova 12/4,49.19980315029161,16.5950497216219
5476,"Trigger service, s.r.o.",firma,Kotlářská 989/51a,49.2082432231089,16.6027529431681
5477,"Trikaya Project Management, a.s.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
5478,"Trikotisk, s.r.o.",firma,Poříčí 124/3,49.186490675964095,16.5896098674176
5479,"Trilab Group, s.r.o.",firma,Purkyňova 649/127,49.233292582884104,16.5727126207037
5480,"Trimeo, s.r.o.",firma,Faměrovo náměstí 36/17,49.1759266698218,16.638578956848
5481,"Trimuzi, s.r.o.",firma,třída Kpt. Jaroše 1922/3,49.2004159929964,16.6106142457465
5482,"Tripoli recent, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5483,"Tripoli Restaurant, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5484,"Tripoli Starobrněnská, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5485,"Tripomatic, s.r.o.",firma,Za Parkem 631/14,49.23856002210171,16.5723340939992
5486,"Tripplan TRAVEL, s.r.o.",firma,Jakubské náměstí 109/1,49.1963622527366,16.608682552577
5487,"TRITAX, s.r.o.",firma,Burianovo náměstí 681/8a,49.2125522342496,16.578435448714
5488,"Tritius Solutions, a.s.",firma,Vodní 258/13,49.189778771038704,16.6044227864155
5489,"Triton Brno, s.r.o.",firma,Gorkého 54/4,49.2002289091568,16.600282461152506
5490,"Triv Interiér, s.r.o.",firma,Ernsta Macha 98/13,49.133879019788104,16.6540350192836
5491,Trivis - Střední Škola Veřejnoprávní,firma,Dukelská třída 467/65,49.2109130688667,16.6339113268014
5492,Trivis - Střední Škola Veterinární Emila,firma,Dukelská třída 467/65,49.2109130688667,16.6339113268014
5493,"Trivoli, s.r.o.",firma,Svitavská 839/39,49.2081463708153,16.6261493491474
5494,"Trojan - ZTI, s.r.o.",firma,Foltýnova 998/1,49.217127453892495,16.5091948939372
5495,"Tron Elektronické SOUČÁSTKY, s.r.o.",firma,Běly Pažoutové 742/1,49.222802085720005,16.553072061944302
5496,"TRTÍK, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
5497,"Truck - Servis Brno, s.r.o.",firma,Hájecká 1068/14,49.171511503177214,16.6394003844287
5498,"Truck Magic, s.r.o.",firma,Svratecká 1247/4,49.218393246805896,16.5535743890714
5499,"Truck MOTOR, s.r.o.",firma,U Vlečky 420/4,49.180147754859895,16.617411717551402
5500,"Truhlářství M. PERNES, s.r.o.",firma,Dvorecká 416/57,49.1441603050968,16.6662849190117
5501,"Truhlářství Vašíček, s.r.o.",firma,Veveří 100/31,49.20103319395621,16.599601011754302
5502,"Trumf International, s.r.o.",firma,Cejl 504/38,49.1976240227817,16.6197385338003
5503,"TrustPort, a.s.",firma,Tuřanka 1519/115a,49.1682956599376,16.6800619178919
5504,"Trymet, s.r.o.",firma,U Svitavy 1077/2,49.1740336171313,16.6336733648793
5505,"Třebíčská Cateringová Společnost, s.r.o.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
5506,"TSM, s.r.o.",firma,Zámečnická 90/2,49.194596269834214,16.6076761376249
5507,"TSS GRADE, a.s. Pobočka Česká Republika",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
5508,"TTI Electronics Czech, s.r.o.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
5509,"TTI, s.r.o.",firma,Zaoralova 3090/17b,49.191898638019,16.682636084356
5510,"Tttech Computertechnik AG, org.složka",firma,Šumavská 519/35,49.209616136738795,16.5917268848269
5511,"Tuči, s.r.o.",firma,Smetanova 633/51,49.2036581130365,16.605894563719097
5512,"Tulpan Cleaning, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
5513,"Tůma Garden, s.r.o.",firma,Tuřanské náměstí 89/37,49.14709682116701,16.6670927667602
5514,"Tungaloy Czech, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
5515,"Turboconsult, s.r.o.",firma,Šumavská 519/35,49.209616136738795,16.5917268848269
5516,"Turbosol SERVIS, s.r.o.",firma,Kšírova 682/246,49.1601370079295,16.6196747480253
5517,"Tušl Technologies, s.r.o.",firma,Bohunická 238/67,49.1626323427818,16.5973901168046
5518,"Tvar COM, s.r.o.",firma,Škroupova 4256/1,49.1936457201935,16.652624092959
5519,"Tviga Plus, s.r.o.",firma,Palackého třída 2659/166,49.2328930599411,16.589890157956
5520,"Twin Soft, s.r.o.",firma,Křížová 96/18,49.188164291088704,16.5939023241707
5521,"Tyflocentrum Brno, o.p.s.",firma,Chaloupkova 578/3,49.2237662149277,16.5984463208814
5522,"Tyjany, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
5523,"Tyršova Základní škola, Brno, Kuldova 38",firma,Kuldova 734/38,49.199807340742,16.6324836370153
5524,"u Badinů, s.r.o.",firma,Tomáškova 653/2,49.1991307119386,16.631361552292198
5525,"u Bláhovky, s.r.o.",firma,Gorkého 96/54,49.19919567092651,16.592341445669
5526,"u Čápa Pivnice, s.r.o.",firma,Obilní trh 68/10,49.19955005793321,16.5980645252075
5527,"u Fidela, s.r.o.",firma,Masarova 2407/7,49.206563489797105,16.675664604389
5528,"u Hovězího Pupku, s.r.o.",firma,Vídeňská 546/55,49.1801227348693,16.5955699872069
5529,"u Lasa, s.r.o.",firma,Merhautova 985/110,49.209344060754006,16.623962343096
5530,"u Šroubka, s.r.o.",firma,Táborská 4356/224,49.192859035741904,16.635700108789
5531,"u Židovské brány, Družstvo",firma,Masarykova 506/37,49.1914114400475,16.6111512747931
5532,"U1 Lighting, s.r.o.",firma,Nejedlého 373/1,49.2270592128978,16.6287434636007
5533,"U1, s.r.o.",firma,Nejedlého 373/1,49.2270592128978,16.6287434636007
5534,"Účetnictví Hubáček, s.r.o.",firma,Křenová 479/71,49.1914689397685,16.6251783898012
5535,"Účto Brno, s.r.o.",firma,Dunajevského 1320/17,49.20919159428311,16.5745630100519
5536,"Uchytil, s.r.o.",firma,K Terminálu 507/7,49.16033079813401,16.6123894488003
5537,"Úklidový Servis Škaroupka, s.r.o.",firma,Bratislavská 201/14,49.1986814421715,16.6166016913883
5538,"Ulbrich Hydroautomatik, s.r.o.",firma,Pflegrova 1187/9,49.219644582190114,16.625668647164098
5539,"UlovDomov. cz, s.r.o.",firma,Milady Horákové 1957/13,49.200775325273284,16.6127979828286
5540,"Umělky, s.r.o.",firma,Fučíkova 909/19,49.2020060397119,16.6904049350203
5541,"Umlášek, s.r.o.",firma,Bedřichovická 1199/21,49.1816203288451,16.6913345718634
5542,"Unagi Brothers, s.r.o.",firma,Botanická 605/19,49.20646860678721,16.6000840610354
5543,"Ungerová - Rehabilitace, s.r.o.",firma,Palackého třída 250/29,49.2217566530688,16.5956217867611
5544,"UNICA, s.r.o.",firma,Barvičova 833/53,49.19865440994571,16.5786781887751
5545,"UniCab, s.r.o.",firma,Merhautova 1037/173,49.2160356688292,16.6266801753268
5546,"Unicaplasma, s.r.o.",firma,Barvičova 833/53,49.19865440994571,16.5786781887751
5547,"Unicornslab, s.r.o.",firma,Skřivanova 334/4,49.209224032261496,16.6041073753428
5548,"Unie Neslyšících Brno, Sociální podnik,",firma,Palackého třída 19/114,49.22583067791121,16.5939069343247
5549,"Unie Neslyšících Brno, z.s.",firma,Palackého třída 19/114,49.22583067791121,16.5939069343247
5550,"Unifast, s.r.o.",firma,Kmochova 135/40,49.2308939337498,16.6510266700933
5551,"Unimed PHARMA, s.r.o., Odštěpný Závod",firma,Durďákova 336/29,49.20608593122189,16.6185244157781
5552,"Unipark, s.r.o.",firma,Fryčajova 81/10,49.229420729863,16.6490461103689
5553,"Unipipe Engineering, s.r.o.",firma,Bartolomějská 845/33,49.2039091929138,16.4890994489791
5554,"UNIREG, s.r.o.",firma,Rooseveltova 584/9,49.197189128145894,16.6122223136484
5555,"Unis COMPUTERS, a.s.",firma,Jundrovská 618/31,49.215831820823,16.5578018859513
5556,"Unis Power, s.r.o.",firma,Křižíkova 2960/72,49.2212549132751,16.6194425685586
5557,"UNIS, a.s.",firma,Jundrovská 1035/33,49.2152996958512,16.5579670088769
5558,"Unistav Construction, a.s.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
5559,Univerzitní Mateřská Škola Hrášek,firma,Kohoutova 1550/11,49.216183610026704,16.629806960200902
5560,"Unwork, s.r.o.",firma,Šmahova 288/115,49.17022848528711,16.6833697519232
5561,"up Brand activation, s.r.o.",firma,Porážka 206/4,49.18722434412311,16.6282709767107
5562,"UPS Technology, s.r.o.",firma,Za Školou 648/3,49.1783204161034,16.6257147478062
5563,Úrazová Nemocnice v Brně,firma,Ponávka 139/6,49.1976862582836,16.615275758266097
5564,"Urban Karel, JUDr. - Soudní Exekutor",firma,Minská 3193/54,49.211698453874,16.5825537302183
5565,"Urbanistické Středisko Brno, s.r.o.",firma,Příkop 834/8,49.1994626772104,16.6142828369078
5566,"Urocentrum Brno Zdravotní Služby, s.r.o.",firma,Purkyňova 3030/35e,49.220853586771796,16.585382872695998
5567,"Urospol Brno, s.r.o.",firma,Pod Nemocnicí 497/4,49.1727788039536,16.5780304360817
5568,Úřad pro Dohled nad Hospodařením,firma,Kounicova 688/26,49.2046269771198,16.598634494577198
5569,Úřad pro Mezinárodněprávní Ochranu Dětí,firma,Šilingrovo náměstí 257/3,49.192483778708,16.6053043939336
5570,Úřad pro Ochranu Hospodářské Soutěže,firma,třída Kpt. Jaroše 1926/7,49.20091630903961,16.609768343566
5571,"Usob, s.r.o.",firma,Jelínkova 381/11,49.2107106040687,16.580734857363602
5572,"Ústav Analytické Chemie AV ČR, v. v. i.",firma,Veveří 967/97,49.2077340229673,16.5909478703041
5573,"Ústav Aplikované Mechaniky Brno, s.r.o.",firma,Resslova 972/3,49.2067459219851,16.5907672397617
5574,"Ústav Archeologické Památkové Péče Brno,",firma,Kaloudova 1321/30,49.213410750762904,16.6390028296098
5575,"Ústav Biologie Obratlovců AV ČR, v. v.",firma,Květná 170/8,49.1942971200356,16.5756394980877
5576,"Ústav Fyziky Materiálů AV ČR, v. v. i.",firma,Žižkova 513/22,49.2073831138283,16.589650268249198
5577,Ústav Prevence a Léčby Závislostí a,firma,Blatnická 4219/4,49.209130112714796,16.6622325199504
5578,Ústav pro Státní Kontrolu Veterinárních,firma,Hudcova 232/56a,49.237296030846004,16.5763792014354
5579,"Ústav Přístrojové Techniky AV ČR, v. v.",firma,Královopolská 62/147,49.221825803775104,16.5835453930368
5580,"Ústav Sportovní medicíny, s.r.o.",firma,Křížkovského 416/22,49.18470097171121,16.5798280188641
5581,Ústav Územního Rozvoje,firma,Jakubské náměstí 644/3,49.1967970642424,16.6078594496384
5582,"Ústav Využití Plynu Brno, s.r.o.",firma,Radlas 61/7,49.197571175198,16.6251980027188
5583,"Ústav Výzkumu Globální Změny AV ČR, v.",firma,Bělidla 986/4a,49.1870080487279,16.5929709266296
5584,Ústavní Soud,firma,Joštova 625/8,49.197599757125204,16.604439633420302
5585,Ústřední Kontrolní a Zkušební Ústav,firma,Hroznová 63/2,49.1938615961823,16.5716072158989
5586,"USU Software, s.r.o.",firma,Bezručova 81/17a,49.187630530856,16.6027320717108
5587,"Utopia CZ, s.r.o.",firma,Slovákova 278/12,49.20064255575221,16.6028132928872
5588,"UXA, s.r.o.",firma,Plotní 546/45,49.184262681795396,16.6190929604197
5589,"v Služby, s.r.o.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
5590,"V+W Elektro, s.r.o.",firma,U Svitavy 1077/2,49.1740336171313,16.6336733648793
5591,"V- Tour, s.r.o.",firma,Údolní 549/57,49.1984542077131,16.589583967191402
5592,"V- TRADE, s.r.o.",firma,Francouzská 346/30,49.201470100935104,16.618555093245
5593,"V.A.P.A. CZ, s.r.o.",firma,Čajkovského 3014/9a,49.2120452128055,16.576746830677198
5594,"v.e.TERCIE,s. r.o.",firma,Veveří 477/41,49.2018608652544,16.5984513496503
5595,"V.F.H Ekonomický Servis, a.s.",firma,Polní 780/92,49.178714658847504,16.602228403399
5596,"V.I.P. Plus, s.r.o.",firma,Jandáskova 2240/50,49.257206319815204,16.5943370925985
5597,"V.Y.O., s.r.o.",firma,Francouzská 415/79,49.202279331739,16.621658158104
5598,"VA Tech Wabag Brno, s.r.o.",firma,Železná 492/16,49.1712631049879,16.6135283823248
5599,"Václav Fibich - Osobní autodoprava,",firma,Konopná 76/10,49.1790718950019,16.620529786072304
5600,Václav Živný,firma,Křivánkovo náměstí 641/33a,49.20751902682079,16.487500181872
5601,"VADANA, s.r.o.",firma,Jabloňová 662/7,49.2373863882304,16.5835665151241
5602,"Vakabrnocz, s.r.o.",firma,Jugoslávská 770/13,49.20403856708021,16.623771990087302
5603,"Valentová Lucie, Mgr. - Soudní",firma,Cejl 494/25,49.1976356319963,16.6178443920063
5604,"Valmont CR, s.r.o.",firma,Jihlavská 672/31,49.172551152160594,16.5537403510235
5605,"Valplast CZ, s.r.o.",firma,Bohunická 728/24a,49.1629791021127,16.601064575761303
5606,"Vamida, s.r.o.",firma,Spáčilova 1109/15,49.187588914866105,16.6413751599009
5607,"VAN AIR Europe, a.s.",firma,Letiště Brno-Tuřany,49.154850000272894,16.6913500004284
5608,"VAN Leeuwen Pipe AND Tube, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
5609,"Vars Brno, a.s.",firma,Kroftova 3167/80c,49.2171780391018,16.568433407813
5610,"VaŠ, s.r.o.",firma,Šumavská 542/29a,49.2109076628209,16.594855513942303
5611,"Vaše nároky. cz, SE",firma,Vídeňská 546/55,49.1801227348693,16.5955699872069
5612,"Vašíček a Partneři s.r.o., Advokátní",firma,Dominikánské náměstí 656/2,49.19435797195,16.6062445078279
5613,"Vašín Podlahy, s.r.o.",firma,Řípská 1153/20a,49.1779444462883,16.6771122430626
5614,"VAŠSTAV, s.r.o.",firma,Staňkova 103/18,49.2122265127196,16.6038715082919
5615,"Vatex EU, s.r.o.",firma,V Aleji 135/144,49.146689543760395,16.6491414961807
5616,"Vaverka CZ, s.r.o.",firma,Šumavská 525/33,49.20936547610601,16.5922898967447
5617,Vavříček Pavel - Notář,firma,Příkop 834/8,49.1994626772104,16.6142828369078
5618,"Vazárna Květin, s.r.o.",firma,Křídlovická 41/28,49.1868914571128,16.5996074661496
5619,"VdS Schadenverhütung, org.složka",firma,Londýnské náměstí 856/2,49.171817692842,16.599016290251
5620,"Vebel Servis, s.r.o.",firma,Severní 547/6,49.165509138156786,16.6088573988673
5621,"Vegafoods, s.r.o.",firma,Maříkova 1899/1,49.2544584388986,16.5877208379359
5622,"Vechra Expres, s.r.o.",firma,Hájecká 1068/14,49.171511503177214,16.6394003844287
5623,"Veit Electronics, s.r.o.",firma,Viniční 2621/184,49.1984274700353,16.6504525100828
5624,"Velecký, s.r.o.",firma,Ke Statku 580/8,49.2437314048906,16.5730613080695
5625,"Veletrhy Brno, a.s.",firma,Výstaviště 405/1,49.1877267551855,16.5822648050735
5626,"Velkoobchod Luka, s.r.o.",firma,Růžová 361/51,49.1416364302868,16.6640300200878
5627,"Velux Česká republika, s.r.o.",firma,Sokolova 654/1d,49.165703010719604,16.624220253905598
5628,"Vemag SERVIS, s.r.o.",firma,Vinohrady 493/25,49.181512369838714,16.5919111194102
5629,"Venadel, s.r.o.",firma,Mariánské náměstí 617/1,49.1739847508144,16.622173896179998
5630,"Vendeavour Service, a.s.",firma,Maříkova 1899/1,49.2544584388986,16.5877208379359
5631,"Vendome, s.r.o.",firma,Jánská 449/12,49.1943315267544,16.6104428364106
5632,"VEPAK, s.r.o.",firma,Bráfova 3070/9a,49.2117543191414,16.5756530761233
5633,"VEREX, s.r.o.",firma,Berkova 486/21,49.22595946495271,16.5920022301396
5634,"Verpackung Plus, s.r.o.",firma,Vinohradská 366/91,49.1713182577077,16.6470579230495
5635,"Vertical LIMIT, s.r.o.",firma,Dornych 129/57,49.183666938786104,16.6222736406176
5636,"Vertikal Plus, s.r.o.",firma,Rybkova 948/23,49.202700479959,16.5880212453467
5637,"Verva Group, s.r.o.",firma,Okrouhlá 344/12,49.169629345914096,16.5713548360164
5638,"Veřejná Zeleň Města Brna, přísp.org.",firma,Kounicova 1013/16a,49.2027720620395,16.6019080471007
5639,Veřejně Správní Akademie - Vyšší Odborná,firma,Filipínského 300/1,49.2003341847717,16.6398162936254
5640,"Veselý Dopravní SIGNALIZACE, s.r.o.",firma,Bosonožské náměstí 1/2,49.17416311818789,16.5334829667691
5641,"Veterina Bystrc, s.r.o.",firma,Kubíčkova 1115/8,49.221184797778704,16.5177948102068
5642,Veterinární a Farmaceutická Univerzita,firma,Palackého třída 1946/1,49.2176088688528,16.59782849107
5643,"Větrník, s.r.o.",firma,Palackého náměstí 1713/18a,49.251227970113796,16.5827170933443
5644,"VH atelier, s.r.o.",firma,Lidická 960/81,49.207247998048,16.604143583737
5645,"VH Konstrukce, s.r.o.",firma,Táborská 4507/26,49.195502227958094,16.6480873878735
5646,"VHS Bohemia, a.s.",firma,Haškova 153/17,49.232117189004406,16.6269826776089
5647,"VHS Brno, a.s.",firma,Masná 444/102,49.1842159528759,16.6259807892674
5648,"VHZ - DIS, s.r.o.",firma,Mírová 295/25,49.1770159397935,16.6333002855586
5649,"VHZ - MONTÁŽE, s.r.o.",firma,Mírová 295/25,49.1770159397935,16.6333002855586
5650,"Via Aurea, s.r.o.",firma,Příjezdová 68/21,49.2621797651457,16.5679476770607
5651,"VIAPONT, s.r.o.",firma,Vodní 258/13,49.189778771038704,16.6044227864155
5652,"Video klinik, s.r.o.",firma,Antonínská 551/4,49.2013020022723,16.6037290148266
5653,"Vienna Point, a.s.",firma,Vídeňská 101/119,49.1516981079906,16.6045824610589
5654,"Vigo Consulting, s.r.o.",firma,Boskovická 1382/2,49.2429774527604,16.5869538940756
5655,"Vichr, s.r.o.",firma,Kobližná 47/19,49.195420672247714,16.6119194762948
5656,"VIKPET, s.r.o.",firma,Rumiště 532/8,49.19132284319222,16.617008296733697
5657,"Villa Rosenaw, s.r.o.",firma,Lísky 1022/94,49.2230785630122,16.5509704668118
5658,Vinařský Fond,firma,Žerotínovo náměstí 449/3,49.1987463178096,16.604429742969
5659,"Vingu - Steel, s.r.o.",firma,Dvorecká 486/45,49.1448886497717,16.6671837939463
5660,"Vinice - Hnánice, s.r.o.",firma,Horákova 3080/7,49.2065598862321,16.5768145573614
5661,"Víno - VÍN Morava, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
5662,"Vinofol, s.r.o.",firma,Francouzská 375/41,49.2018718448451,16.6191849928206
5663,"Vinotéka Vinofol, s.r.o.",firma,Francouzská 375/41,49.2018718448451,16.6191849928206
5664,"Vintage - Replica, s.r.o.",firma,Seifertova 519/50,49.2309202948662,16.631383596051
5665,Vintel Družstvo,firma,Příkop 843/4,49.2000691912408,16.6136281267624
5666,"Violi res, s.r.o.",firma,Mathonova 890/20,49.213975397827,16.623160027173
5667,"Vision Travel, s.r.o.",firma,Modřická 259/100,49.1383915441304,16.6162262647699
5668,"Visitech, a.s.",firma,Košinova 655/59,49.2224952669075,16.6000036788855
5669,"ViskoTeepak, s.r.o.",firma,Vlastimila Pecha 1270/14,49.1748842968843,16.666200429764302
5670,"Vistav, s.r.o.",firma,Hudcova 246/43,49.2381870702661,16.578921096821198
5671,"VitaHarmony, s.r.o.",firma,Vyhlídka 809/39,49.2229355678452,16.6337402516387
5672,"Vitalistav, s.r.o.",firma,Mezníkova 262/2,49.210870572824106,16.5838758068731
5673,"Vitalvibe, s.r.o.",firma,Havlíčkova 133/19,49.1982912637949,16.582198839985498
5674,Vitásková Olga - Notářka,firma,Masarykova 427/31,49.191928813019196,16.6106724996961
5675,Vítězslav Hanák,firma,Kosmákova 3963/46,49.2039091929138,16.6400578595885
5676,Vítězslav Košut,firma,Veselka 97/6,49.2488254228005,16.580821189954
5677,"Vitolg, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5678,"Vitom Správa, s.r.o.",firma,Vídeňská 1014/18b,49.184245918246795,16.5946845232212
5679,"VITORA, s.r.o.",firma,Provazníkova 1480/90,49.214116967738704,16.6334083286328
5680,"Vivas CZ, s.r.o.",firma,Jezerůvky 511/2a,49.2589663112804,16.5707666775589
5681,"VKUS, Oděvní Družstvo Brno",firma,Veselá 199/5,49.1946055321796,16.606575342075697
5682,"VKV Horák, s.r.o.",firma,Vídeňská 256/142,49.137801458281096,16.5996482020528
5683,Vladimír Geyer,firma,Potácelova 2355/64,49.192490232921294,16.6490471155837
5684,Vladislava Petříčková,firma,Koliště 141/47,49.1969037237113,16.6153285639334
5685,"Vlaďka Hrubá Hair style, s.r.o.",firma,Pekařská 398/4,49.1924293382016,16.6044406386351
5686,"VM Panels, s.r.o.",firma,Jakubské náměstí 580/4,49.196911937804096,16.6081087276381
5687,"VM- Izolace, s.r.o.",firma,Francouzská 631/88,49.2021480289406,16.6253220546696
5688,"Vmautomatizace, s.r.o.",firma,Škrobárenská 507/12,49.1831021241002,16.6244512592742
5689,"VMS Sped, s.r.o.",firma,Blatného 3108/1,49.2145979208652,16.5729311367949
5690,"Vodák sport, s.r.o.",firma,Kaštanová 435/127,49.1606650257691,16.6371754910319
5691,"Vodárenská, a.s.",firma,Soběšická 820/156,49.224535295875704,16.6332737151892
5692,Vojenská Nemocnice Brno,firma,Zábrdovická 3/3,49.2021566207464,16.6303879941199
5693,"Vojenský Výzkumný ústav, s. p.",firma,Veslařská 337/230,49.1975466999542,16.565833006050998
5694,"Vojtěch Vymyslický, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
5695,"Volarik Hotels and Resorts, s.r.o.",firma,Sochorova 3214/44,49.2134933958687,16.5653212070875
5696,"Vonekl, s.r.o.",firma,Kšírova 669/261,49.161153062796004,16.6210512239587
5697,Voříšek Michal - Notář,firma,Jezuitská 14/13,49.1972532068204,16.6108725760694
5698,"Vospalek CZ, s.r.o.",firma,Francouzská 370/35,49.2017563430202,16.6185483882198
5699,"Votanero, s.r.o.",firma,Jarní 1116/50,49.2195893448559,16.6537824723146
5700,"Votum Centrum Odškodnění, a.s.",firma,Rooseveltova 593/10,49.1975416710663,16.6110226117898
5701,"VTB Brno, a.s.",firma,Francouzská 346/30,49.201470100935104,16.618555093245
5702,"VTG Engineering, s.r.o.",firma,Nové sady 988/2,49.1888920909307,16.6070371848279
5703,"VTP Brno, a.s.",firma,Purkyňova 648/125,49.2328454918004,16.5727867173416
5704,"VUCHZ, a.s.",firma,Křižíkova 2697/70,49.2223583067359,16.6185723597631
5705,"Vulcanus, s.r.o.",firma,Blatnická 4219/4,49.209130112714796,16.6622325199504
5706,"VUP Medical, a.s.",firma,Šujanovo náměstí 302/3,49.1901394857086,16.6205872863353
5707,"VÚSH, a.s.",firma,Hněvkovského 30/65,49.169028238144996,16.62727327901
5708,"VV TOP, s.r.o.",firma,Podolská 1739/38,49.201443236930295,16.7152930689873
5709,"Vydo - CZ, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
5710,"Východ Euro Group, s.r.o.",firma,Dukelská třída 115/34,49.212201368110286,16.634505435699403
5711,"Vysco Plus, s.r.o.",firma,Kubelíkova 2354/22b,49.212305135900706,16.6958142797425
5712,"Vysoká Škola Obchodní a Hotelová, s.r.o.",firma,Bosonožská 381/9,49.166049309775296,16.554993025636
5713,Vysoké Učení Technické v Brně,firma,Antonínská 548/1,49.2015406769872,16.6036138481122
