id,date,city,city_district,price,type,area,ownership,building_type,penb,equipment,floor,balcony,terace,lift,garage
33586,2020-11-19 14:51:09.788665 UTC,Praha,Nusle,13500,2+1,45,1,1,,3,2,FALSE,FALSE,FALSE,FALSE
626836,2020-11-19 13:51:23.068797 UTC,Praha,Malá Strana,25500,1+kk,36,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
612620,2020-11-19 13:45:25.063768 UTC,Praha,Karlín,29000,2+kk,84,1,1,G,0,5,FALSE,FALSE,FALSE,FALSE
638794,2020-11-19 14:57:37.610184 UTC,Praha,Vršovice,21000,1+kk,34,0,0,,3,5,FALSE,FALSE,TRUE,FALSE
267725,2020-11-19 14:10:01.421221 UTC,Praha,Strašnice,9000,1+1,42,1,1,,1,2,FALSE,FALSE,FALSE,FALSE
516711,2020-11-19 14:38:42.243183 UTC,Praha,Záběhlice,8900,1+kk,38,1,1,,2,3,FALSE,FALSE,FALSE,FALSE
634171,2020-11-19 14:14:27.182944 UTC,Karlovy Vary,,8000,2+1,64,1,2,G,2,3,FALSE,TRUE,FALSE,FALSE
639459,2020-11-19 14:31:18.187985 UTC,Zlín,Malenovice u Zlína,8200,1+1,35,1,0,G,3,3,FALSE,FALSE,FALSE,FALSE
581862,2020-11-19 14:43:23.809018 UTC,Praha,Nové Město,11850,1+kk,48,0,1,B,2,3,FALSE,FALSE,TRUE,FALSE
638765,2020-11-19 14:38:14.673752 UTC,Praha,Libeň,10212,1+kk,32,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
463610,2020-11-19 14:50:55.012874 UTC,Praha,Záběhlice,12000,2+kk,38,1,1,D,3,1,FALSE,FALSE,TRUE,FALSE
634041,2020-11-19 14:26:46.558999 UTC,Praha,Vinohrady,13125,1+kk,30,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
632124,2020-11-19 14:19:39.715207 UTC,Praha,Nusle,13000,1+kk,35,1,1,G,3,1,FALSE,FALSE,TRUE,FALSE
634653,2020-11-19 14:40:24.957226 UTC,Praha,Stodůlky,12000,2+kk,46,1,1,D,2,3,FALSE,FALSE,TRUE,FALSE
638822,2020-11-19 14:37:24.150893 UTC,Praha,Smíchov,38250,4+kk,90,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
364554,2020-11-19 14:01:12.175429 UTC,Praha,Holešovice,16500,2+kk,61,1,1,,3,5,TRUE,FALSE,FALSE,FALSE
630151,2020-11-19 14:13:39.670267 UTC,Praha,Vinohrady,12450,2+kk,49,1,1,E,2,5,FALSE,FALSE,TRUE,FALSE
639528,2020-11-19 14:21:47.302042 UTC,Olomouc,Povel,12000,3+kk,74,1,2,D,1,7,TRUE,FALSE,TRUE,FALSE
593773,2020-11-19 13:44:05.21723 UTC,Praha,Holešovice,14500,1+kk,45,1,1,C,3,1,FALSE,FALSE,FALSE,FALSE
622561,2020-11-19 14:55:24.340807 UTC,Praha,Staré Město,15524,2+kk,70,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
502508,2020-11-19 14:45:29.8604 UTC,Praha,Bubeneč,17600,2+kk,56,1,1,,3,3,FALSE,FALSE,TRUE,FALSE
587965,2020-11-19 14:32:22.096022 UTC,Praha,Písnice,9500,1+kk,34,1,1,C,1,4,TRUE,FALSE,FALSE,TRUE
595206,2020-11-19 14:41:17.065231 UTC,Jaroměř,,7500,2+1,45,1,1,E,2,4,FALSE,FALSE,FALSE,FALSE
599516,2020-11-19 13:56:32.856535 UTC,Praha,Karlín,19500,2+kk,51,2,1,B,3,5,TRUE,FALSE,TRUE,FALSE
633632,2020-11-19 14:26:41.844861 UTC,Praha,Malá Strana,18117,2+kk,55,0,0,,3,1,FALSE,TRUE,FALSE,FALSE
601155,2020-11-19 14:18:37.629996 UTC,Praha,Karlín,14000,2+1,54,1,1,C,0,5,FALSE,FALSE,TRUE,FALSE
634205,2020-11-19 14:08:06.722306 UTC,Český Krumlov,,22500,2+kk,55,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
639698,2020-11-19 14:00:52.309737 UTC,Praha,Krč,9000,2+kk,50,2,1,G,2,3,FALSE,FALSE,TRUE,FALSE
632390,2020-11-19 14:55:09.230214 UTC,Brno,Židenice,10000,1+kk,42,1,1,A,2,2,FALSE,FALSE,TRUE,FALSE
622721,2020-11-19 14:28:50.945077 UTC,Praha,Nusle,18750,2+kk,60,0,0,,3,3,TRUE,FALSE,TRUE,FALSE
626318,2020-11-19 14:50:03.966079 UTC,Praha,Žižkov,17250,2+kk,47,0,0,,3,6,FALSE,FALSE,TRUE,FALSE
634822,2020-11-19 14:18:17.052153 UTC,Praha,Žižkov,14900,2+kk,54,1,1,B,3,3,TRUE,FALSE,TRUE,TRUE
639499,2020-11-19 14:28:26.409885 UTC,Praha,Smíchov,5500,1+1,39,1,1,G,1,-1,FALSE,FALSE,FALSE,FALSE
619751,2020-11-19 14:36:23.867766 UTC,Praha,Nové Město,47000,4+kk,142,1,1,G,3,3,TRUE,FALSE,TRUE,FALSE
590897,2020-11-19 14:33:44.539695 UTC,Praha,Smíchov,20000,3+kk,74,1,1,C,0,1,FALSE,FALSE,FALSE,FALSE
629024,2020-11-19 14:24:54.553868 UTC,Brno,Štýřice,18750,1+kk,0,0,0,,3,6,FALSE,FALSE,TRUE,TRUE
632811,2020-11-19 14:25:56.890745 UTC,Praha,Smíchov,10125,1+kk,25,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
639653,2020-11-19 14:05:29.183296 UTC,Praha,Nusle,12000,1+1,35,1,2,G,3,6,FALSE,FALSE,TRUE,FALSE
627944,2020-11-19 14:10:34.90153 UTC,Praha,Malá Strana,22500,3+kk,126,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
28534,2020-11-19 14:25:34.261008 UTC,Praha,Vinohrady,22000,3+kk,82,1,1,,3,4,TRUE,FALSE,TRUE,FALSE
631143,2020-11-19 14:38:39.891567 UTC,Praha,Dolní Měcholupy,9500,1+kk,35,1,1,C,2,4,TRUE,FALSE,TRUE,FALSE
537516,2020-11-19 13:43:50.077669 UTC,Praha,Libeň,15500,2+1,40,1,1,A,3,3,FALSE,FALSE,FALSE,FALSE
600859,2020-11-19 14:51:07.328218 UTC,Praha,Nové Město,12000,1+kk,35,1,1,A,3,5,FALSE,FALSE,TRUE,FALSE
633869,2020-11-19 14:08:48.51708 UTC,Brno,Trnitá,16500,1+kk,34,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
625637,2020-11-19 14:03:58.833475 UTC,Praha,Střížkov,13000,2+kk,50,1,1,B,2,4,FALSE,FALSE,TRUE,FALSE
612618,2020-11-19 14:04:50.824013 UTC,Praha,Josefov,35000,4+1,147,1,1,G,0,2,FALSE,FALSE,FALSE,FALSE
232393,2020-11-19 14:08:21.868481 UTC,Praha,Podolí,9000,Garsoniéra,27,1,1,G,3,3,FALSE,FALSE,TRUE,FALSE
628473,2020-11-19 14:45:07.330233 UTC,Jesenice,Jesenice u Prahy,12200,2+kk,42,2,1,G,3,2,FALSE,TRUE,FALSE,FALSE
517629,2020-11-19 13:45:55.051619 UTC,Praha,Letňany,10900,1+kk,30,1,1,B,3,1,FALSE,TRUE,FALSE,FALSE
628376,2020-11-19 13:47:44.083684 UTC,Praha,Smíchov,6950,Garsoniéra,20,1,1,G,3,2,FALSE,FALSE,TRUE,FALSE
432168,2020-11-19 14:40:14.678528 UTC,Brno,Slatina,10500,2+kk,46,1,1,B,2,2,TRUE,FALSE,FALSE,FALSE
623563,2020-11-19 14:02:58.048311 UTC,Praha,Malá Strana,15000,2+kk,50,1,1,G,3,1,FALSE,TRUE,FALSE,FALSE
625550,2020-11-19 14:03:54.00235 UTC,Praha,Vinohrady,24750,1+kk,60,0,0,,3,7,FALSE,FALSE,TRUE,FALSE
411788,2020-11-19 14:03:16.147802 UTC,Praha,Strašnice,8200,1+kk,29,0,1,,1,1,FALSE,FALSE,FALSE,FALSE
532024,2020-11-19 13:46:49.946209 UTC,Praha,Žižkov,12000,2+kk,48,1,1,,2,2,FALSE,FALSE,FALSE,FALSE
639317,2020-11-19 14:46:26.220884 UTC,Praha,Holešovice,18000,2+kk,49,1,3,B,2,3,FALSE,FALSE,TRUE,TRUE
639594,2020-11-19 14:12:58.889512 UTC,Praha,Karlín,11000,1+kk,28,2,1,C,3,4,FALSE,FALSE,TRUE,FALSE
567121,2020-11-19 13:58:09.499053 UTC,Praha,Vršovice,17000,2+1,52,1,1,,1,4,FALSE,FALSE,TRUE,FALSE
610129,2020-11-19 14:33:18.228436 UTC,Říčany,Říčany u Prahy,13000,1+1,46,1,2,A,2,12,TRUE,FALSE,TRUE,FALSE
521561,2020-11-19 14:43:31.385902 UTC,Praha,Krč,9000,1+1,36,1,1,,2,1,FALSE,FALSE,FALSE,FALSE
440871,2020-11-19 13:43:47.405156 UTC,Praha,Běchovice,11400,2+kk,51,1,1,,3,3,FALSE,FALSE,FALSE,FALSE
622875,2020-11-19 14:30:01.647642 UTC,Praha,Vinohrady,45000,3+1,170,0,0,,3,6,TRUE,FALSE,TRUE,FALSE
571778,2020-11-19 13:52:48.139675 UTC,Praha,Chodov,14000,2+1,47,1,2,C,2,10,TRUE,FALSE,TRUE,FALSE
634381,2020-11-19 13:44:29.024308 UTC,Praha,Vinohrady,30000,4+1,131,1,1,G,1,6,FALSE,FALSE,FALSE,FALSE
639043,2020-11-19 13:58:14.411384 UTC,Praha,Strašnice,16000,2+1,50,1,1,G,2,1,FALSE,FALSE,FALSE,FALSE
638767,2020-11-19 13:59:02.332324 UTC,Praha,Hloubětín,14783,1+kk,35,0,0,,3,6,FALSE,TRUE,TRUE,TRUE
639304,2020-11-19 14:53:24.976521 UTC,Brno,Veveří,9700,1+1,19,1,1,D,3,2,TRUE,FALSE,FALSE,FALSE
639453,2020-11-19 14:31:43.306538 UTC,Praha,Záběhlice,18000,3+kk,76,1,0,G,2,7,FALSE,FALSE,TRUE,TRUE
633254,2020-11-19 14:39:20.859361 UTC,Praha,Malá Strana,9750,1+kk,40,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
632669,2020-11-19 14:54:01.731389 UTC,Plzeň,,15000,1+1,55,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
638821,2020-11-19 13:58:56.91748 UTC,Praha,Vinohrady,14100,1+kk,36,0,0,,3,4,FALSE,FALSE,FALSE,FALSE
638833,2020-11-19 14:17:41.940514 UTC,Praha,Zličín,27788,1+kk,35,0,0,,3,1,FALSE,TRUE,TRUE,FALSE
622859,2020-11-19 14:36:48.371035 UTC,Praha,Staré Město,59978,2+1,60,0,0,,3,5,FALSE,FALSE,TRUE,FALSE
639616,2020-11-19 14:10:42.444551 UTC,Praha,Strašnice,12000,3+1,60,1,1,G,2,1,FALSE,FALSE,FALSE,FALSE
626335,2020-11-19 14:48:01.980927 UTC,Praha,Vinohrady,16425,2+kk,54,0,0,,3,4,FALSE,FALSE,FALSE,FALSE
566333,2020-11-19 14:11:33.972893 UTC,Praha,Vršovice,12000,2+kk,50,1,1,G,2,4,TRUE,FALSE,TRUE,FALSE
626539,2020-11-19 14:07:15.990206 UTC,Praha,Břevnov,10500,1+kk,35,1,1,G,0,2,FALSE,FALSE,FALSE,FALSE
496135,2020-11-19 14:00:27.763408 UTC,Praha,Žižkov,20999,3+1,68,2,1,G,3,4,FALSE,FALSE,FALSE,FALSE
635798,2020-11-19 14:32:50.637336 UTC,Jesenice,Jesenice u Prahy,19000,2+kk,67,1,1,B,2,1,FALSE,TRUE,FALSE,FALSE
631987,2020-11-19 14:52:57.267848 UTC,Praha,Holešovice,12000,1+1,38,1,1,G,1,2,FALSE,FALSE,TRUE,FALSE
639839,2020-11-19 14:24:59.204065 UTC,Praha,Malá Strana,33750,4+kk,115,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
627612,2020-11-19 14:08:50.785446 UTC,Praha,Nové Město,14400,1+kk,40,0,0,,3,5,TRUE,FALSE,TRUE,TRUE
573409,2020-11-19 14:04:18.676977 UTC,Praha,Holešovice,13900,1+kk,34,1,1,C,3,3,FALSE,FALSE,FALSE,FALSE
295083,2020-11-19 14:10:27.364461 UTC,Kuřim,,10000,3+1,62,1,2,,2,5,TRUE,FALSE,TRUE,FALSE
505518,2020-11-19 14:14:52.356948 UTC,Praha,Vinohrady,16500,2+kk,52,1,1,,3,0,FALSE,FALSE,FALSE,FALSE
624366,2020-11-19 14:31:29.827935 UTC,Praha,Smíchov,12750,1+kk,26,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
639189,2020-11-19 14:12:33.327938 UTC,Praha,Vršovice,18000,2+kk,42,1,1,G,3,2,FALSE,FALSE,FALSE,TRUE
630256,2020-11-19 13:59:44.598461 UTC,Brno,Královo Pole,11000,1+kk,39,1,1,C,2,5,TRUE,FALSE,TRUE,FALSE
639785,2020-11-19 13:52:27.020734 UTC,Brno,Židenice,17000,3+kk,88,1,1,G,2,1,TRUE,FALSE,TRUE,TRUE
622695,2020-11-19 14:57:23.27978 UTC,Praha,Žižkov,33750,3+kk,120,0,0,,3,6,FALSE,TRUE,TRUE,TRUE
532078,2020-11-19 14:35:31.218511 UTC,Praha,Nové Město,22000,2+1,72,1,1,,3,4,FALSE,FALSE,FALSE,FALSE
309823,2020-11-19 13:55:47.383513 UTC,Praha,Žižkov,16900,2+kk,41,1,1,C,2,3,FALSE,FALSE,TRUE,FALSE
405175,2020-11-19 14:20:57.503101 UTC,Praha,Záběhlice,10900,1+kk,33,1,1,C,3,3,FALSE,FALSE,TRUE,FALSE
335312,2020-11-19 14:34:02.004656 UTC,Praha,Čimice,8000,1+kk,23,1,1,G,3,1,FALSE,FALSE,FALSE,FALSE
639750,2020-11-19 13:55:34.610802 UTC,Praha,Nusle,10900,2+kk,49,1,0,A,1,4,TRUE,FALSE,TRUE,FALSE
638939,2020-11-19 14:10:54.926351 UTC,Plzeň,,11500,2+kk,54,2,1,G,2,4,FALSE,FALSE,FALSE,FALSE
412753,2020-11-19 14:41:25.243924 UTC,Pardubice,,10000,3+1,65,1,2,,2,9,FALSE,FALSE,FALSE,FALSE
639895,2020-11-19 13:44:12.590924 UTC,Praha,Vršovice,13000,2+kk,43,1,1,C,2,4,FALSE,FALSE,TRUE,FALSE
622813,2020-11-19 14:14:54.873414 UTC,Praha,Holešovice,32175,2+kk,55,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
639336,2020-11-19 14:50:45.303982 UTC,Praha,Michle,17000,3+1,74,1,1,G,2,0,FALSE,FALSE,FALSE,FALSE
633919,2020-11-19 14:24:49.675187 UTC,Praha,Vinohrady,12200,1+kk,32,1,2,G,3,5,FALSE,FALSE,FALSE,FALSE
612266,2020-11-19 14:43:11.767438 UTC,Praha,Žižkov,16500,3+kk,70,2,2,B,2,5,TRUE,FALSE,TRUE,FALSE
633096,2020-11-19 14:42:54.284411 UTC,Praha,Malá Strana,21750,2+1,100,0,0,,3,4,FALSE,FALSE,TRUE,FALSE
625883,2020-11-19 14:08:14.657081 UTC,Brno,Město Brno,14000,2+kk,44,1,1,A,3,1,FALSE,TRUE,FALSE,FALSE
634206,2020-11-19 14:08:53.989146 UTC,Český Krumlov,,22500,2+kk,55,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
638891,2020-11-19 14:16:09.919092 UTC,Vrchlabí,,12500,1+kk,31,1,1,A,2,1,FALSE,TRUE,FALSE,FALSE
634602,2020-11-19 13:57:20.223795 UTC,Praha,Stodůlky,16200,3+kk,81,1,0,B,1,5,FALSE,FALSE,TRUE,FALSE
169920,2020-11-19 14:28:23.725585 UTC,Praha,Střížkov,13000,3+1,60,1,2,,3,2,FALSE,FALSE,FALSE,FALSE
639324,2020-11-19 14:51:56.44317 UTC,Praha,Lhotka,13000,3+kk,50,1,2,B,2,2,TRUE,FALSE,FALSE,FALSE
633118,2020-11-19 14:40:37.332795 UTC,Praha,Libeň,17970,2+1,75,0,0,,3,3,FALSE,TRUE,FALSE,FALSE
633856,2020-11-19 14:09:13.798047 UTC,Praha,Záběhlice,21000,2+kk,76,0,0,,3,6,TRUE,FALSE,TRUE,TRUE
633838,2020-11-19 13:57:30.371691 UTC,Praha,Podolí,19990,2+1,50,1,1,G,3,4,FALSE,FALSE,FALSE,FALSE
389879,2020-11-19 14:06:01.069962 UTC,Dalovice,,8000,2+1,70,1,1,,2,2,FALSE,FALSE,FALSE,FALSE
630323,2020-11-19 14:55:31.755501 UTC,Praha,Vinohrady,15000,2+kk,57,1,1,B,1,1,TRUE,FALSE,FALSE,FALSE
630493,2020-11-19 14:04:41.063388 UTC,Praha,Braník,9000,Garsoniéra,18,1,2,C,3,1,TRUE,FALSE,FALSE,FALSE
631654,2020-11-19 14:30:09.121588 UTC,Praha,Smíchov,10875,1+kk,30,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
622800,2020-11-19 14:48:22.142574 UTC,Praha,Nové Město,26250,1+kk,30,0,0,,3,7,FALSE,FALSE,TRUE,TRUE
634042,2020-11-19 14:07:31.476494 UTC,Praha,Holešovice,15375,1+kk,0,0,0,,3,5,FALSE,FALSE,TRUE,FALSE
639291,2020-11-19 14:45:40.274724 UTC,Praha,Podolí,10000,Garsoniéra,28,1,1,A,2,0,FALSE,FALSE,FALSE,FALSE
639846,2020-11-19 13:47:21.736026 UTC,Hostivice,,15000,2+kk,60,1,1,A,1,2,TRUE,FALSE,FALSE,FALSE
639711,2020-11-19 13:58:46.694545 UTC,Praha,Libeň,12500,2+kk,43,1,1,G,1,3,FALSE,FALSE,FALSE,FALSE
574801,2020-11-19 14:22:35.150258 UTC,Praha,Kobylisy,16500,2+kk,55,1,1,,3,1,TRUE,FALSE,FALSE,FALSE
639272,2020-11-19 14:56:35.967841 UTC,Praha,Smíchov,24000,2+kk,59,1,1,B,3,1,FALSE,TRUE,TRUE,TRUE
386954,2020-11-19 14:40:27.385942 UTC,Brno,Řečkovice,9000,1+kk,33,1,1,C,1,1,FALSE,TRUE,FALSE,FALSE
639687,2020-11-19 14:01:19.988062 UTC,Teplice,Teplice-Trnovany,5000,1+1,30,1,1,G,2,3,FALSE,FALSE,FALSE,FALSE
546748,2020-11-19 14:01:09.858034 UTC,Praha,Žižkov,14800,1+kk,30,1,1,,1,3,FALSE,FALSE,FALSE,FALSE
639781,2020-11-19 13:52:55.319375 UTC,Brno,Zábrdovice,10500,1+1,38,1,1,B,1,4,FALSE,TRUE,TRUE,FALSE
570412,2020-11-19 14:44:49.799671 UTC,Praha,Vysočany,18500,3+kk,64,1,1,B,2,2,FALSE,FALSE,FALSE,FALSE
638824,2020-11-19 14:34:49.540453 UTC,Praha,Uhříněves,27788,2+kk,65,0,0,,3,3,TRUE,FALSE,TRUE,FALSE
639682,2020-11-19 14:02:00.728514 UTC,Praha,Libeň,7900,Garsoniéra,25,1,1,C,2,2,FALSE,FALSE,FALSE,FALSE
633648,2020-11-19 14:08:36.776642 UTC,Praha,Podolí,16875,2+1,65,0,0,,3,5,FALSE,FALSE,FALSE,FALSE
639480,2020-11-19 14:29:56.947324 UTC,Praha,Staré Město,11500,2+kk,48,0,0,G,3,2,FALSE,FALSE,FALSE,FALSE
250675,2020-11-19 14:21:32.153254 UTC,Praha,Vinohrady,12000,2+kk,55,1,1,,1,2,TRUE,FALSE,FALSE,FALSE
559437,2020-11-19 14:15:31.898322 UTC,Praha,Nusle,12500,1+1,43,1,1,,2,2,FALSE,FALSE,TRUE,FALSE
639327,2020-11-19 14:51:29.27969 UTC,Praha,Vinohrady,17900,2+kk,50,1,1,G,3,2,TRUE,FALSE,TRUE,FALSE
639719,2020-11-19 13:55:49.764162 UTC,Praha,Smíchov,14999,2+kk,50,1,3,C,3,1,FALSE,FALSE,FALSE,FALSE
598346,2020-11-19 14:38:55.226393 UTC,Praha,Dolní Měcholupy,12900,1+kk,40,0,3,A,2,2,TRUE,FALSE,TRUE,TRUE
639760,2020-11-19 13:54:25.199289 UTC,Praha,Záběhlice,15000,2+kk,49,1,1,G,2,2,FALSE,TRUE,TRUE,FALSE
622815,2020-11-19 14:17:09.095773 UTC,Praha,Žižkov,14325,1+1,40,0,0,,3,1,FALSE,FALSE,FALSE,FALSE
505359,2020-11-19 14:10:47.384291 UTC,Praha,Nusle,12000,1+1,44,1,1,,2,3,FALSE,FALSE,TRUE,FALSE
634449,2020-11-19 14:23:08.603526 UTC,Praha,Karlín,14500,1+1,48,1,1,G,3,3,TRUE,FALSE,TRUE,FALSE
638787,2020-11-19 14:37:41.413109 UTC,Praha,Žižkov,13500,1+kk,24,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
304803,2020-11-19 14:50:52.3476 UTC,Praha,Vinohrady,19000,3+kk,70,1,1,B,2,4,FALSE,FALSE,TRUE,FALSE
521793,2020-11-19 13:45:22.679323 UTC,Praha,Libeň,17500,2+kk,58,1,1,B,2,2,TRUE,FALSE,FALSE,FALSE
631865,2020-11-19 14:39:43.640996 UTC,Praha,Staré Město,22000,2+1,71,1,1,G,3,2,FALSE,FALSE,FALSE,FALSE
634350,2020-11-19 14:48:37.067458 UTC,Praha,Kobylisy,10106,1+kk,25,0,0,,3,1,FALSE,TRUE,FALSE,FALSE
443800,2020-11-19 14:24:08.127255 UTC,Praha,Slivenec,11000,1+kk,34,1,3,A,2,2,FALSE,FALSE,FALSE,FALSE
347872,2020-11-19 14:04:26.20907 UTC,Praha,Vokovice,12500,2+kk,40,1,1,,2,3,FALSE,FALSE,FALSE,FALSE
638851,2020-11-19 13:57:40.390772 UTC,Praha,Karlín,14179,2+kk,37,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
598885,2020-11-19 13:53:28.545037 UTC,České Budějovice,České Budějovice 1,16500,3+kk,95,0,1,G,3,3,FALSE,FALSE,FALSE,FALSE
626115,2020-11-19 13:51:07.934957 UTC,Praha,Staré Město,13875,1+kk,40,0,0,,3,2,TRUE,FALSE,FALSE,FALSE
626495,2020-11-19 13:46:55.184549 UTC,Praha,Dejvice,20500,3+kk,86,1,2,D,3,3,TRUE,TRUE,TRUE,TRUE
631451,2020-11-19 14:51:36.621668 UTC,Praha,Holešovice,15000,2+1,50,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
632236,2020-11-19 13:50:11.012192 UTC,Praha,Žižkov,17250,2+kk,50,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
629430,2020-11-19 14:03:46.234484 UTC,Praha,Karlín,21000,3+1,80,1,1,G,0,1,FALSE,FALSE,FALSE,FALSE
633298,2020-11-19 14:46:15.902764 UTC,Praha,Chodov,20000,2+1,55,1,1,C,3,2,FALSE,FALSE,FALSE,FALSE
614385,2020-11-19 14:34:12.345839 UTC,Praha,Nusle,14000,2+kk,52,1,1,F,2,2,FALSE,FALSE,TRUE,FALSE
639430,2020-11-19 14:34:29.722642 UTC,Praha,Hlubočepy,10500,1+kk,34,1,1,B,2,2,TRUE,TRUE,TRUE,FALSE
630516,2020-11-19 14:36:16.34676 UTC,Praha,Krč,16900,2+kk,40,2,1,G,3,4,FALSE,FALSE,FALSE,FALSE
629733,2020-11-19 14:08:46.310922 UTC,Praha,Žižkov,29250,4+kk,120,0,0,,3,3,TRUE,TRUE,TRUE,TRUE
622824,2020-11-19 13:53:04.764914 UTC,Praha,Nusle,14625,1+1,35,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
639070,2020-11-19 13:53:33.140518 UTC,Praha,Hlubočepy,14500,2+1,54,1,1,C,3,2,FALSE,FALSE,FALSE,TRUE
638853,2020-11-19 14:17:32.426942 UTC,Praha,Vršovice,18750,1+kk,0,0,0,,3,5,FALSE,FALSE,FALSE,FALSE
188353,2020-11-19 14:16:51.813097 UTC,Praha,Vysočany,13000,2+1,67,1,1,G,2,1,FALSE,FALSE,FALSE,FALSE
633052,2020-11-19 14:49:33.973845 UTC,Praha,Vršovice,12375,1+kk,35,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
639792,2020-11-19 13:51:33.703326 UTC,Brno,Zábrdovice,10500,1+kk,39,1,1,G,3,1,FALSE,FALSE,FALSE,FALSE
624379,2020-11-19 14:02:50.668786 UTC,Brno,Štýřice,18750,2+kk,43,0,0,,3,2,TRUE,FALSE,FALSE,FALSE
632755,2020-11-19 14:54:39.69001 UTC,Praha,Uhříněves,12800,2+kk,58,1,1,C,3,3,FALSE,FALSE,TRUE,FALSE
638836,2020-11-19 14:57:08.096977 UTC,Praha,Hloubětín,12368,1+1,54,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
521940,2020-11-19 13:46:20.345891 UTC,Most,Most II,4000,2+1,56,1,2,,2,3,FALSE,FALSE,FALSE,FALSE
303929,2020-11-19 13:50:52.756532 UTC,Praha,Vokovice,18500,3+kk,57,2,2,B,2,7,TRUE,FALSE,TRUE,FALSE
623287,2020-11-19 13:55:24.448633 UTC,Praha,Smíchov,10000,2+kk,70,1,1,G,0,4,FALSE,FALSE,TRUE,FALSE
611019,2020-11-19 14:53:48.942086 UTC,Praha,Nové Město,22000,3+1,95,1,1,D,3,4,TRUE,FALSE,TRUE,FALSE
573876,2020-11-19 13:55:15.055525 UTC,Praha,Michle,17000,2+kk,52,1,0,C,2,2,TRUE,FALSE,TRUE,TRUE
629400,2020-11-19 14:21:54.786628 UTC,Praha,Holešovice,14000,2+1,46,1,1,G,2,4,FALSE,FALSE,TRUE,FALSE
634746,2020-11-19 14:20:26.521191 UTC,Praha,Staré Město,13500,1+1,50,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
483052,2020-11-19 14:17:19.720375 UTC,Brno,Kohoutovice,14000,3+1,74,1,2,C,2,8,TRUE,FALSE,TRUE,FALSE
639552,2020-11-19 14:16:46.897803 UTC,Praha,Vinohrady,37000,4+1,165,1,1,G,1,1,TRUE,FALSE,TRUE,FALSE
638214,2020-11-19 14:21:44.599021 UTC,Praha,Vršovice,9000,1+kk,25,1,1,G,2,3,FALSE,FALSE,FALSE,FALSE
626338,2020-11-19 14:27:03.963347 UTC,Praha,Vinohrady,25500,3+kk,80,0,0,,3,2,FALSE,FALSE,FALSE,FALSE
608456,2020-11-19 13:58:51.924197 UTC,Praha,Nusle,14000,2+kk,53,1,1,G,3,1,TRUE,FALSE,FALSE,FALSE
638942,2020-11-19 14:50:42.523105 UTC,Brno,Trnitá,14175,1+kk,45,0,0,,3,-1,FALSE,FALSE,FALSE,FALSE
622707,2020-11-19 14:28:38.46738 UTC,Praha,Nové Město,22125,3+1,86,0,0,,3,3,FALSE,FALSE,FALSE,FALSE
573100,2020-11-19 14:13:32.840103 UTC,Praha,Záběhlice,19900,3+1,71,1,2,,2,4,TRUE,FALSE,TRUE,FALSE
638866,2020-11-19 14:36:30.920811 UTC,Praha,Žižkov,29925,2+kk,0,0,0,,3,7,FALSE,FALSE,TRUE,TRUE
635038,2020-11-19 14:52:38.675297 UTC,Praha,Vysočany,10500,1+kk,32,1,0,B,3,4,FALSE,FALSE,FALSE,FALSE
629423,2020-11-19 13:48:49.225246 UTC,Praha,Karlín,18000,2+1,72,1,1,G,0,4,FALSE,FALSE,FALSE,FALSE
639700,2020-11-19 14:00:29.967675 UTC,Praha,Žižkov,13500,1+kk,40,1,1,B,3,2,TRUE,FALSE,TRUE,TRUE
630778,2020-11-19 14:54:59.67283 UTC,Praha,Nové Město,10500,1+kk,25,0,0,,3,7,FALSE,FALSE,TRUE,FALSE
638775,2020-11-19 14:16:59.052638 UTC,Praha,Vršovice,14925,2+kk,52,0,0,,3,2,FALSE,FALSE,TRUE,FALSE
639490,2020-11-19 14:28:16.012312 UTC,Praha,Holešovice,11900,2+1,50,1,1,E,0,1,TRUE,FALSE,TRUE,FALSE
622905,2020-11-19 14:52:29.198736 UTC,Brno,Město Brno,21019,2+kk,56,0,0,,3,3,FALSE,FALSE,TRUE,FALSE
