,nazev,kategorie,adresa,lat,lon
1284,"ASEI, s.r.o.",firma,Holzova 3087/8a,49.1998042397266,16.6930601537775
1285,"ASFALTELAST, s.r.o.",firma,Botanická 818/23,49.206959200129994,16.5996273305955
1286,"Asfalteros, s.r.o.",firma,Slaměníkova 316/27,49.2217220360223,16.6483774017765
1287,"ASG Service, s.r.o.",firma,Orlí 482/3,49.1933049540516,16.6102270862321
1288,"Asio NEW, s.r.o.",firma,Kšírova 552/45,49.1742485709167,16.6170113150731
1289,"Asio TECH, s.r.o.",firma,Kšírova 552/45,49.1742485709167,16.6170113150731
1290,"Asistrans, s.r.o.",firma,Jahodová 503/50,49.1544787209633,16.6570942463568
1291,"ASK Chemicals Czech, s.r.o.",firma,Tovární 727/7,49.1334414007698,16.672249480970002
1292,"Askom, a.s.",firma,Revoluční 436/34,49.1502082671484,16.662141409221
1293,"Aspena Jazyková škola, s.r.o.",firma,Gorkého 64/15,49.1996918382042,16.5986056613515
1294,"Aspena, s.r.o.",firma,Gorkého 64/15,49.1996918382042,16.5986056613515
1295,"ASSEMBLA, Družstvo",firma,Vídeňská 149/125a,49.1453485227907,16.603913082323302
1296,"Assist 24, s.r.o.",firma,Ostravská 4250/2,49.1899673222258,16.6478190826577
1297,"Assistcar, s.r.o.",firma,Tkalcovská 873/3b,49.2006800648876,16.6267605583751
1298,"Astip Servis, s.r.o.",firma,třída Kpt. Jaroše 1922/3,49.2004159929964,16.6106142457465
1299,"Astom Trade, s.r.o.",firma,Fryčajova 4/9,49.2292206539569,16.6485400947593
1300,"Astra Motor, s.r.o.",firma,Firemní 703/1,49.1625066562432,16.6213034358562
1301,"ASTRAM, s.r.o.",firma,Boženy Němcové 1019/18,49.2291128211197,16.5892017520043
1302,"ASTV, s.r.o.",firma,Jedovnická 4247/2,49.1905095471632,16.6661596929628
1303,"ASYC, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
1304,"AT Weldsteel, s.r.o.",firma,Purkyňova 3050/99a,49.226925521914794,16.5806474333202
1305,"Atas, s.r.o.",firma,Hrubého 558/14,49.2190955247342,16.6004467459499
1306,"Ateh, s.r.o.",firma,Geislerova 297/20,49.193705064184506,16.6350837037057
1307,"Atelier 90, s.r.o.",firma,Eleonory Voračické 730/5a,49.2059667399656,16.5809454098898
1308,"Atelier 99, s.r.o.",firma,Purkyňova 71/99,49.2260839367149,16.581265096044902
1309,"Atelier a Brno, s.r.o.",firma,Všetičkova 625/17,49.197788978799714,16.589103097223198
1310,"Ateliér DPK, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
1311,"Atelier FONTES, s.r.o.",firma,Křídlovická 314/19,49.188414783837395,16.598432323332602
1312,"Atelier Habina, s.r.o.",firma,Kopečná 987/11,49.1902737640734,16.6047936010833
1313,"ATEMIT, s.r.o.",firma,Olomoucká 1181/89,49.1855097000824,16.6599666400204
1314,Ateq PL Spółka Z Ograniczoną,firma,Mezírka 775/1,49.2009682761215,16.6040807196334
1315,"Atex, s.r.o.",firma,Vážného 21/3,49.2499801137726,16.5819010314008
1316,"Atlas Copco Services, s.r.o.",firma,Holandská 1006/10,49.18191822178621,16.6060751942615
1317,"Atom Service, s.r.o.",firma,Libušino údolí 511/58,49.196742330278504,16.5534717107361
1318,"Atoma - Tepelná technika, s.r.o.",firma,Sladkovského 2946/15,49.225256684977296,16.6012972582845
1319,"Atoma Autocentrum, s.r.o.",firma,Sladkovského 2946/15,49.225256684977296,16.6012972582845
1320,"Atomtrace, a.s.",firma,Kolejní 3094/9,49.2282284887624,16.5738761132699
1321,"Aton Benu Consult, s.r.o.",firma,Rezkova 415/10,49.199733077150405,16.5763709863421
1322,"ATT - Auto Truck Team, s.r.o.",firma,Záhumenice 738/2a,49.163704472180996,16.613273739586198
1323,"Atta Creative, s.r.o.",firma,Lazaretní 1/7,49.203460173744,16.630986043028802
1324,"Atta process, s.r.o.",firma,Lazaretní 1/7,49.203460173744,16.630986043028802
1325,"Attack Art, s.r.o.",firma,Cacovická 16/12,49.2153918550282,16.6380388268172
1326,"ATW Brno, s.r.o.",firma,Kuřimská 1503/42,49.238333501133795,16.585708175118302
1327,"ATX Realizace Staveb, s.r.o.",firma,Lazaretní 1/7,49.203460173744,16.630986043028802
1328,"Atype Construct, s.r.o.",firma,Botanická 606/24,49.205387551025,16.6016097345611
1329,"Audacio, a.s.",firma,Soběšická 507/152,49.2228369132244,16.6332959269329
1330,"Audified, s.r.o.",firma,Purkyňova 649/127,49.233292582884104,16.5727126207037
1331,"Audio Fon centr, s.r.o.",firma,Obilní trh 310/4,49.198716142859105,16.5984220142664
1332,"Audit - DANĚ, s.r.o.",firma,Vídeňská 291/89,49.1754127758734,16.5971564299649
1333,"Audit Brno, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
1334,"Audit CONSULT, a.s.",firma,Veveří 456/9,49.1992309588271,16.6024072732434
1335,"Audy - Therm, s.r.o.",firma,Vitáskova 1603/20,49.244950427142896,16.5750666783637
1336,"Audy, s.r.o.",firma,Živného 859/1a,49.2253046288585,16.5282450322812
1337,"Aukční dům Zezula, s.r.o.",firma,Hlinky 59/142c,49.1931266292435,16.5735251630479
1338,"Aukční Poradenské CENTRUM, s.r.o.",firma,Jakubské náměstí 580/4,49.196911937804096,16.6081087276381
1339,"Aullo Gold, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
1340,"AURA, s.r.o.",firma,Úvoz 499/56,49.1968208272204,16.5944435429597
1341,"Austerlitz Golf, s.r.o.",firma,Rašínova 103/2,49.1957211208029,16.6081961507833
1342,"Austro Baumaschinen, s.r.o.",firma,Vídeňská 264/120b,49.140500430974704,16.601810398432697
1343,"Authentica, s.r.o.",firma,Lazaretní 1/7,49.203460173744,16.630986043028802
1344,"Auto - Spektrum - ACC, s.r.o.",firma,Hviezdoslavova 1147/3,49.1833651058575,16.6745099126177
1345,"Auto - Textil Recyklace, s.r.o.",firma,Vranovská 1392/69,49.210100610788295,16.628545818966803
1346,"Auto Balvin, s.r.o.",firma,U Červeného mlýna 570/3,49.2161756890071,16.6035411771007
1347,"Auto Cardion, s.r.o.",firma,Heršpická 788/9,49.17552065128611,16.6040815577616
1348,"Auto COM Brno, s.r.o.",firma,Kolískova 473/15,49.1886149861941,16.6239050108179
1349,"Auto Fit, s.r.o.",firma,Vídeňská 296/112a,49.144310928210004,16.6012348963392
1350,"Auto Palace Brno, s.r.o.",firma,Řípská 1150/22,49.1801103288062,16.674037677256
1351,"Auto Pokorný Motors, s.r.o.",firma,Maříkova 564/46,49.258519932186296,16.5830252118935
1352,"Auto POKORNÝ, s.r.o.",firma,Okružní 872/25a,49.2281404787994,16.6159401073344
1353,"Auto Pospíšil, s.r.o.",firma,Karlova 244/27,49.2128072951756,16.6436878950578
1354,"Auto Unger, s.r.o.",firma,Podruhova 2684/5,49.2093599437147,16.6736359317964
1355,"Auto ZM, s.r.o.",firma,Křivánky 791/12d,49.1766643610924,16.5364014619732
1356,"Autobusy Čech, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
1357,"Autocentrum Červená Hospoda, s.r.o.",firma,Pekárenská 330/12,49.2017562590854,16.601006573339998
1358,"Autocentrum ROS, a.s.",firma,Poříčí 805/1c,49.1856985018106,16.5878593913904
1359,"Autocentrum Šerý, s.r.o.",firma,Šoustalova 513/35,49.1628392502683,16.5657050976326
1360,"AutoCorp, a.s.",firma,Holandská 878/2,49.1802669872021,16.6057337149776
1361,"AUTODOPLŇKY. CZ, s.r.o.",firma,Bohunická 238/67,49.1626323427818,16.5973901168046
1362,"Autodoprava Fráňa, s.r.o.",firma,Kšírova 379/13,49.174764184166406,16.620233067144
1363,"Autodoprava Jarní, s.r.o.",firma,Jarní 898/52,49.22019397326761,16.6537029282928
1364,"Autodoprava Kotlán, s.r.o.",firma,Havránkova 30/11,49.1576065957802,16.6218718134112
1365,"Autodoprava Krejzl, s.r.o.",firma,Jílkova 2503/203,49.1957774062373,16.6350382741051
1366,"Autodoprava Liova Group, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
1367,"Autodoprava MF, s.r.o.",firma,Vídeňská 255/42,49.181659096085504,16.593915399149598
1368,"Autodoprava RÁB, s.r.o.",firma,Úvoz 129/88,49.200125894937294,16.5932539004357
1369,"Autodoprava Richard Kubica, s.r.o.",firma,Mojmírovo náměstí 33/18,49.2247065387969,16.5964674383117
1370,"Autodoprava Tomášů, s.r.o.",firma,U Pošty 287/4,49.1669094189298,16.5655403097786
1371,"Autodoprava Trepeš, s.r.o.",firma,Tuřanská 398/34a,49.1512760802171,16.6586847117707
1372,"Autoelegance BRNO, s.r.o.",firma,Hapalova 2019/21,49.251342382980006,16.5872808718559
1373,"AUTOFRÁŇA, s.r.o.",firma,Kšírova 215/125,49.1709456822886,16.6161921512469
1374,"Autokarem. cz, s.r.o.",firma,Okružní 783/39,49.2345928677911,16.6282909246999
1375,"Autolakovna O+U, s.r.o.",firma,Pratecká 902/12b,49.14660463519171,16.672484761421
1376,"Autolaky Hrubý, s.r.o.",firma,Zvěřinova 1174/13,49.18950091097079,16.6296593553216
1377,"Autolift Production, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
1378,"Autonapůl, Družstvo",firma,Údolní 567/33,49.1977023522019,16.5987683543343
1379,"Autonova Brno, s.r.o.",firma,Masná 418/20,49.18761141994951,16.623040082319697
1380,"Autoparadise, s.r.o.",firma,Kopečná 940/14,49.1901378940948,16.6059990862957
1381,"Autopark Brno, a.s.",firma,Božetěchova 2907/50,49.2305453301561,16.5941564629545
1382,"Autopark Kyjov, s.r.o.",firma,Jakubské náměstí 580/4,49.196911937804096,16.6081087276381
1383,"Autopneu Urban, s.r.o.",firma,Opavská 801/8a,49.179437387852,16.6013606254447
1384,"AUTOPROCHOR, s.r.o.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
1385,"Autosalon Hora CZ, a.s.",firma,Štouračova 1154/1a,49.21723226988111,16.519960945699196
1386,"Autoservis - Lakovna ŽEBĚTÍN, s.r.o.",firma,Ríšova 915/7a,49.2068724047221,16.484126466296
1387,"Autoservis DS, s.r.o.",firma,Bratislavská 208/23,49.1994827097995,16.6188384021227
1388,"Autoskla Benone, s.r.o.",firma,Skryjova 1606/8,49.2180760759373,16.6368318333334
1389,"Autosklo ROGER, s.r.o.",firma,Přízova 279/8,49.189814813034296,16.6160389301005
1390,"Autosklo Servis VYSOČINA, Družstvo",firma,Palackého třída 200/77,49.225757629094105,16.593033790733198
1391,"AV Equen, s.r.o.",firma,Vídeňská 117/113a,49.1575603698394,16.6023779369612
1392,"AV Motors Brno, s.r.o.",firma,Pekařská 403/12,49.1923879739909,16.6031887177091
1393,"Avanta Systeme, s.r.o.",firma,Horova 95/62,49.214739240189715,16.5707766533501
1394,"Avanzo, a.s.",firma,Barvičova 14/14,49.1956893120664,16.584360280882198
1395,"Aveko Energie, s.r.o.",firma,Lipová 234/22,49.194752089280385,16.5775363222512
1396,"Aveko Servomotory, s.r.o.",firma,Lipová 234/22,49.194752089280385,16.5775363222512
1397,"Avenier, a.s.",firma,Bidláky 837/20,49.1770303150953,16.6055935697084
1398,"Aves PLUS, s.r.o.",firma,Uzavřená 3673/5,49.1959252618899,16.6314305348212
1399,"Aves Servisní, a.s.",firma,Mostecká 973/9,49.2070832519948,16.6281039251021
1400,"Aves Utility, s.r.o.",firma,Mostecká 973/9,49.2070832519948,16.6281039251021
1401,"Avori, s.r.o.",firma,Údolní 527/27,49.197387987727204,16.599543345302994
1402,"AVRIOINVEST, a.s.",firma,Sochorova 3178/23,49.21290016670979,16.5673129993462
1403,"AW Elektro BRNO, s.r.o.",firma,Potocká 58/7,49.1919146892028,16.539218535585
1404,"AW Point, s.r.o.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
1405,"AW Tools International, s.r.o.",firma,Řípská 1153/20a,49.1779444462883,16.6771122430626
1406,"Awec Aluminium Products, s.r.o.",firma,Haškova 153/17,49.232117189004406,16.6269826776089
1407,"AXA Penzijní Společnost, a.s.",firma,Úzká 488/8,49.18846662608271,16.613437605768798
1408,"Axenta, a.s.",firma,Mlýnská 326/13,49.1910094438478,16.616220062801194
1409,"AXIMA, s.r.o.",firma,Vídeňská 204/125,49.1478652737345,16.6025293138663
1410,"AXIMA, s.r.o.",firma,Štefánikova 836/1,49.2079584898887,16.6037942271263
1411,"AZ Fitness, s.r.o.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
1412,"AZ Foto, s.r.o.",firma,Solniční 133/5,49.1968436679862,16.6060372242711
1413,"AZ Ingredients Group, s.r.o.",firma,Dřevařská 859/16,49.20933517617661,16.6015208031446
1414,"AZ Klima, a.s.",firma,Tuřanka 1519/115a,49.1682956599376,16.6800619178919
1415,"AZ Servis STK, s.r.o.",firma,Kulkova 946/30,49.217029470096904,16.6547677651794
1416,"AZ SERVIS, a.s.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
1417,"Azcon11 Brno, s.r.o.",firma,Pivoňkova 738/13,49.2108561557104,16.5520909597202
1418,"AZM Autoservis Brno, s.r.o.",firma,Vídeňská 51/122,49.1392478810299,16.602579856677494
1419,"AZW, a.s.",firma,Ponávka 185/2,49.1983197631264,16.6149753499569
1420,"Azzurro Tour Operator, s.r.o.",firma,Starobrněnská 334/3,49.19247950427361,16.6074138681895
1421,"B Smile, s.r.o.",firma,Zderadova 478/4,49.1904491971743,16.6266962677468
1422,"B&B STYLE, s.r.o.",firma,Kuřimská 1273/26,49.2378274438925,16.585927194266
1423,"B&S Laguna, s.r.o.",firma,Sokolova 671/5,49.1654467347135,16.6154664463464
1424,"B+R automatizace, s.r.o.",firma,Stránského 3140/39,49.212522436251604,16.5695114876635
1425,"B+S Nevrly, s.r.o.",firma,Markůvky 1393/11,49.22262216874501,16.5128193966826
1426,"B- Move, s.r.o.",firma,Vídeňská 264/120b,49.140500430974704,16.601810398432697
1427,"B. Aerospace, s.r.o.",firma,Technická 2935/23,49.225882520247495,16.576974482634803
1428,"B. Trade Obalové Materiály, s.r.o.",firma,Cejl 825/20,49.1968169711158,16.618758355044402
1429,"B.A.W.D.F., s.r.o.",firma,Letiště Brno-Tuřany 904/1,49.155575954123705,16.690755465729
1430,"B.H.F. Gastro, s.r.o.",firma,Václavkova 1209/41,49.1994853500528,16.6365037658967
1431,"B.I.B.S., a.s.",firma,Lidická 960/81,49.207247998048,16.604143583737
1432,"B.K.D., s.r.o.",firma,Olomoucká 3416/3c,49.19113161009261,16.6303266382877
1433,"B.O.I.S. - FILTRY, s.r.o.",firma,Staňkova 103/18,49.2122265127196,16.6038715082919
1434,"B.R.K. - Chlazení KLIMATIZACE, s.r.o.",firma,Podnásepní 378/6,49.1942289751718,16.6230322867396
1435,"B.S.G. Logistika, s.r.o.",firma,Křenová 479/71,49.1914689397685,16.6251783898012
1436,"B.Z. Agency, s.r.o.",firma,ulice Kosmonautů 412/13,49.1661827501236,16.565396727555097
1437,"Babycar, s.r.o.",firma,Božetěchova 2843/97a,49.2317776798981,16.592146062993
1438,"Babyplace CZ. SK, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
1439,"Bacom, s.r.o.",firma,Veveří 268/52,49.2048776799705,16.595259940873106
1440,"Badfly Interactive, a.s.",firma,Přívrat 1454/12,49.2180637967434,16.5740231324476
1441,"Badger Meter Czech Republic, s.r.o.",firma,Maříkova 2082/26,49.256253256076,16.5868510477553
1442,"Bagira Tech, s.r.o.",firma,Čechyňská 417/9,49.1901725949053,16.621368394831
1443,"Baierová, s.r.o.",firma,Hlavní 168/88,49.2178184158319,16.557602647706098
1444,"Bakof Group, s.r.o.",firma,Rašínova 103/2,49.1957211208029,16.6081961507833
1445,"Baljer - ZEMBROD, s.r.o.",firma,Svatopetrská 35/7,49.18049782494021,16.6218592396921
1446,"Balmat, s.r.o.",firma,Vídeňská 494/103,49.164506410873,16.5994057970633
1447,"Balóny Kubíček, s.r.o.",firma,Jarní 1003/2a,49.2148858397327,16.6589092627439
1448,"Baltica TIR, s.r.o.",firma,Drážní 254/9,49.1678476472538,16.6866016468721
1449,"Balun geo, s.r.o.",firma,Gromešova 792/3,49.2528158800288,16.588807384408
1450,"Bamarmi, s.r.o.",firma,Kobylín 368/16,49.25658719120279,16.620307916570102
1451,"Bamboolik, s.r.o.",firma,Ječná 1321/29a,49.2414519469661,16.5788809466196
1452,"Bar, Který Neexistuje, s.r.o.",firma,Dvořákova 24/1,49.1958947940532,16.6098226593013
1453,"Baraba Brno, s.r.o.",firma,Petlákova 552/25,49.1561863237769,16.6531931406573
1454,"BARNEX, s.r.o.",firma,Bratislavská 193/7,49.198810396814785,16.6157489997409
1455,"Bartgastro, s.r.o.",firma,Nálepkova 258/2,49.209746183189104,16.5562776371536
1456,"Bartolini, s.r.o.",firma,Poděbradova 285/109,49.2172057412724,16.6006505943491
1457,"Barvič a Novotný, s.r.o.",firma,Česká 167/13,49.196104342088496,16.6062416592701
1458,"BAS Elektra BRNO, s.r.o.",firma,Maříkova 1988/11,49.2562112627924,16.5855171519664
1459,"Bascotrans, s.r.o.",firma,Bystrc č.ev 1149,49.2159654708193,16.5264186989181
1460,"BASPELIN, s.r.o.",firma,Hálkova 369/10,49.213151288854505,16.6342679768338
1461,"Basta GEAR, s.r.o.",firma,Havlíčkova 168/70,49.2022131571161,16.5789662748935
1462,"Baštírna, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
1463,"Baucom, s.r.o.",firma,Trnkova 2807/158,49.202469391280786,16.6789581049017
1464,"Bauhaus, k.s.",firma,Strážní 852/7,49.1771316520755,16.6008563696346
1465,"Baukra, s.r.o.",firma,Cejl 42/109,49.201348395747786,16.625944244005
1466,"Bauma servis, s.r.o.",firma,Jakubské náměstí 580/4,49.196911937804096,16.6081087276381
1467,"BAUMAT, s.r.o.",firma,Kabátníkova 105/2,49.211278311262795,16.6017844137648
1468,"BAUMER, s.r.o.",firma,Holandská 859/3,49.1809016229462,16.6042953810537
1469,"Bauntica, s.r.o.",firma,Palackého třída 441/91,49.2265032002094,16.5920087680783
1470,"Bavaria Stav, s.r.o.",firma,Dřevařská 862/19,49.2089304558388,16.601657595901198
1471,"Bazzart, s.r.o.",firma,Terasová 2947/1,49.2218935720774,16.5773454670843
1472,"BB - Brno, s.r.o.",firma,Edisonova 2979/7,49.229247350932106,16.5751072471802
1473,"BBG - BENDA, s.r.o.",firma,Kroftova 1959/13,49.2175701861114,16.571289290441698
1474,"Bbpress media, s.r.o.",firma,Zelný trh 332/12,49.1923420411779,16.6080981661454
1475,"Bc Logia service, s.r.o.",firma,Baarovo nábřeží 749/38,49.2090665781986,16.6371705458062
1476,"BD - TOVA, s.r.o.",firma,Jílkova 1537/124,49.19612965514179,16.6365018381121
1477,"BDI Group, s.r.o.",firma,Rooseveltova 564/6,49.19766232783781,16.6108117241921
1478,"BDO CA, s.r.o.",firma,Marie Steyskalové 315/14,49.2112116328463,16.5783653756303
1479,"BEA servis, s.r.o.",firma,Klíny 2035/85,49.194531854864394,16.639379429428
1480,"Bebidos, s.r.o.",firma,Staré náměstí 26/27,49.143726164035904,16.6237382951793
1481,"Bebridge, a.s.",firma,Bidláky 837/20,49.1770303150953,16.6055935697084
1482,"Beckhoff Automation, s.r.o.",firma,Sochorova 3178/23,49.21290016670979,16.5673129993462
1483,"Becomes, s.r.o.",firma,Holandská 1006/10,49.18191822178621,16.6060751942615
1484,"Bedenika, s.r.o.",firma,Lidická 1869/28,49.20246901387299,16.608103950397506
1485,"Beech, s.r.o.",firma,Molákova 2510,49.213252835883104,16.6863901708778
1486,"Beer Wellness, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
1487,"Beez Bee, s.r.o.",firma,Mlýnská 264/56,49.1892132440906,16.6234820597276
1488,"BEG BOHEMIA, s.r.o.",firma,Ledárenská 386/25,49.1514628280091,16.645395790940498
1489,"Beghelli - ELPLAST, a.s.",firma,Poříčí 185/3a,49.1870342001629,16.590921719447902
1490,"Belief, s.r.o.",firma,Potocká 58/7,49.1919146892028,16.539218535585
1491,"Belt PLAST, s.r.o.",firma,Rotalova 551/59,49.2110324271875,16.627283168563
1492,"Belu, s.r.o.",firma,náměstí 3. května 3/8,49.2708717137411,16.5964452247713
1493,"Bender Robotics, s.r.o.",firma,U Vodárny 2965/2,49.224005014711295,16.5747090231164
1494,"Benefit CZ, s.r.o.",firma,Hrubého 1060/11,49.219259013841494,16.600359322804803
1495,"Benefit Investment, a.s.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
1496,"Benefit Print, s.r.o.",firma,Božetěchova 3003/133,49.2343721298028,16.5905389167626
1497,"Benna - Družstvo invalidů, Družstvo",firma,Palackého třída 200/77,49.225757629094105,16.593033790733198
1498,"Bensen, s.r.o.",firma,Šelepova 543/1,49.2126810641125,16.5937837196037
1499,"Bentglass, a.s.",firma,Srbská 2741/53,49.2287555432729,16.5852266350068
1500,"Berger Positec, s.r.o.",firma,Palackého třída 2203/186,49.2365374271232,16.586827158856998
1501,"Bertel Montage, s.r.o.",firma,Zvonařka 408/16,49.1874558099259,16.6210564207126
1502,"Berza, s.r.o.",firma,Cihlářská 1021/15,49.20377084890021,16.6050308093189
1503,"Beskom CZ, s.r.o.",firma,U Svitavy 1077/2,49.1740336171313,16.6336733648793
1504,"Best TRANSPORT, a.s.",firma,Svážná 394/3,49.174666367183896,16.556407640443197
1505,"Besteto marketing, s.r.o.",firma,Pavlovská 502/12,49.190218610751494,16.5289407298581
1506,"BESTEX, s.r.o.",firma,Křenová 307/42,49.19104590471189,16.6213709936571
1507,"Bestr - Betonové Stropy, s.r.o.",firma,Rybízová 477/7,49.2367882139095,16.5827819687758
1508,"Beta Brno, a.s.",firma,Palackého třída 318/159,49.2357097562348,16.5866485414391
1509,"Beta Control, s.r.o.",firma,Černého 829/58,49.2164532560586,16.523702375857
1510,"Beta Hanak Group, s.r.o.",firma,Štefánikova 123/63,49.216267554918794,16.5989320516336
