X,Y,název,počet_zaměstnanců,odvětví,address,latitude,longitude
16.5925007016975,49.226323827055204,"IT Studio, s.r.o.", 10 - 19, Informační a komunikační činnosti,Berkova 444/8,49.22632383,16.5925007
16.6185723597631,49.2223583067359,"It2b, s.r.o.", 6 - 9, Informační a komunikační činnosti,Křižíkova 2697/70,49.22235831,16.61857236
16.6294444432713,49.218521992795296,"ITA Transport, s.r.o.", 10 - 19," Zemědělství, lesnictví, rybářství",Lozíbky 1328/67,49.21852199,16.62944444
16.5684303068286,49.2150982371874,"Iteco, s.r.o.", 25 - 49, Zpracovatelský průmysl,Rosického náměstí 48/6,49.21509824,16.56843031
16.579304065694803,49.1908446560235,"itelligence, a.s.", 50 - 99, Informační a komunikační činnosti,Hlinky 505/118,49.19084466,16.57930407
16.6842905879716,49.2087373371071,"Itertech, s.r.o.", 10 - 19," Zemědělství, lesnictví, rybářství",Konradova 2205/4,49.20873734,16.68429059
16.5367969201242,49.197186528860705,"ITEVO, s.r.o.", 6 - 9, Zpracovatelský průmysl,Stamicova 288/3,49.19718653,16.53679692
16.6092115354136,49.1906997740501,"ITjobs, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Bašty 416/8,49.19069977,16.60921154
16.6019521364148,49.15102944189779,"Itman Czech, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vídeňská 153/119b,49.15102944,16.60195214
16.6136281267624,49.2000691912408,"Itms Plast, s.r.o.", 6 - 9, Zpracovatelský průmysl,Příkop 843/4,49.20006919,16.61362813
16.618592476635598,49.1928607552479,"Itps CZ, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vlhká 194/25,49.19286076,16.61859248
16.661715189161402,49.20576540701429,"Itself, s.r.o.", 100 - 199, Informační a komunikační činnosti,Pálavské náměstí 4343/11,49.20576541,16.66171519
16.6201432958027,49.182393307981,"Itsmy Life, a.s.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Plotní 332/73,49.18239331,16.620143300000002
16.588444530610303,49.22667129884729,"ITZ, s.r.o.", 10 - 19, Zpracovatelský průmysl,Riegrova 1168/44,49.2266713,16.58844453
16.6136281267624,49.2000691912408,"IV GROUP, a.s.", 6 - 9, Činnosti v oblasti nemovitostí,Příkop 843/4,49.20006919,16.61362813
16.5847180205711,49.211240550194205,Ivan Stanoev, 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Chládkova 1219/3,49.21124055,16.58471802
16.6229512344465,49.2127533582359,Ivan Weinberger, 6 - 9," Profesní, vědecké a technické činnosti",Jugoslávská 686/134,49.21275336,16.62295123
16.6381569283276,49.2102881977761,"Ivana Halvová, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Baarovo nábřeží 534/18,49.2102882,16.63815693
16.5942430479714,49.1803798491975,Ivana Velanová, 6 - 9," Ubytování, stravování a pohostinství",Vídeňská 268/58,49.18037985,16.59424305
16.6543896570898,49.184914919757205,"Ivar, a.s.", 25 - 49, Informační a komunikační činnosti,Těžební 1250/2d,49.18491492,16.65438966
16.5989320516336,49.216267554918794,"Ivavin - Gastro, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Štefánikova 123/63,49.21626756,16.59893205
16.5934646209468,49.182408143836795,"Ivent pro, s.r.o.", 25 - 49, Stavebnictví,Vinohrady 783/10,49.18240814,16.59346462
16.604685725994102,49.1538510000393,"IVEP, a.s.", 50 - 99, Zpracovatelský průmysl,Vídeňská 137/117a,49.153851,16.60468573
16.595649196157,49.20056037106689,"IVF Czech Republic, s.r.o.", 50 - 99, Zdravotní a sociální péče,Grohova 117/21,49.20056037,16.5956492
16.6395896468826,49.1792684931997,"Ivis, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Charbulova 232/133,49.17926849,16.63958965
16.6217068566739,49.183475161142795,"Ivo Menšík, s.r.o.", 6 - 9, Stavebnictví,Dornych 50/106,49.18347516,16.62170686
16.595828987672903,49.2203495419109,"IVVI, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Dobrovského 657/8,49.22034954,16.59582899
16.6041152535678,49.1772953510104,"Ixprojekta, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Heršpická 813/5,49.17729535,16.60411525
16.5660076852546,49.2125146408136,"Ixtron Systems, a.s.", 6 - 9," Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",Sochorova 3232/34,49.21251464,16.56600769
16.6014000201631,49.137418236856604,"IZOKRAT, s.r.o.", 6 - 9, Stavebnictví,Vídeňská 237/136,49.13741824,16.60140002
16.5852266350068,49.2287555432729,"Izolservis, s.r.o.", 6 - 9, Stavebnictví,Srbská 2741/53,49.22875554,16.58522664
16.634944563651302,49.2186658691325,"IZOMEX, s.r.o.", 6 - 9, Stavebnictví,Soběšická 962/88,49.21866587,16.63494456
16.6136281267624,49.2000691912408,"J - Transport, s.r.o.", 6 - 9, Doprava a skladování,Příkop 843/4,49.20006919,16.61362813
16.6071183215627,49.20179833624471,"J&B PUB, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Lidická 700/19,49.20179834,16.60711832
16.6067370289454,49.2031101457924,"J&S, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Lidická 562/33,49.20311015,16.60673703
16.6373166433125,49.204174731080506,"J+M Accounting, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Lazaretní 4298/11a,49.20417473,16.63731664
16.5504805454188,49.224247586930396,"J- VST, s.r.o.", 10 - 19, Zpracovatelský průmysl,Ulrychova 908/67,49.22424759,16.55048055
16.5808093717181,49.2322100600383,"J.M.I., s.r.o.", 10 - 19, Doprava a skladování,Hudcova 532/78b,49.23221006,16.58080937
16.6909845442113,49.1827565379636,"J.P.N. Cars, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Hviezdoslavova 1187/57,49.18275654,16.69098454
16.6436164807893,49.19313379488871,"J.S.C. Brno, s.r.o.", 10 - 19, Zpracovatelský průmysl,Skorkovského 3058/50,49.1931338,16.64361648
16.5838415253652,49.1694868122633,"JABOR, s.r.o.", 6 - 9, Zpracovatelský průmysl,Moldavská 532/13,49.16948681,16.58384153
16.6233146730475,49.1910746547931,"Jacobs Clean Energy, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Křenová 184/58,49.19107466,16.62331467
16.6354449638921,49.189487206239605,"JaD Personální Agentura, s.r.o.", 200 - 249, Administrativní a podpůrné činnosti,Olomoucká 1159/40,49.18948721,16.63544496
16.6867662667412,49.2037726942174,"Jaga Trans CZ, s.r.o.", 6 - 9, Doprava a skladování,Ochozská 1259/11,49.20377269,16.68676627
16.6106142457465,49.2004159929964,"Jakub, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,třída Kpt. Jaroše 1922/3,49.20041599,16.61061425
16.606233780146802,49.219089992845,"Jalta Group, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Cimburkova 564/9,49.21908999,16.60623378
16.6259892549907,49.17183353499679,"Jamyr Best, s.r.o.", 6 - 9, Stavebnictví,Hněvkovského 587/39a,49.17183354,16.62598926
16.6759715488401,49.2012794130245,Jan Bednář, 6 - 9, Zpracovatelský průmysl,Trnkova 2629/148,49.20127941,16.67597155
16.6644722490241,49.1487253831789,Jan Bubla, 10 - 19, Zpracovatelský průmysl,Revoluční 222/1,49.14872538,16.66447225
16.639296531995303,49.200967983225404,Jan Kugler, 6 - 9, Stavebnictví,Bubeníčkova 505/36,49.20096798,16.63929653
16.5854813612888,49.1971698072595,"Jan Melvil Publishing, s.r.o.", 10 - 19, Informační a komunikační činnosti,Roubalova 383/13,49.19716981,16.58548136
16.5817167132742,49.2059006489228,"Jan Svoboda, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Březinova 1101/25,49.20590065,16.58171671
16.5963635858783,49.1886665757714,"Jan Velík - Velma, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Václavská 221/9,49.18866658,16.59636359
16.6195096250996,49.2052931288344,Jana Dostálová, 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Slepá 1327/37,49.20529313,16.61950963
16.6174856462043,49.192520701093905,Jana Haraštová, 10 - 19, Zpracovatelský průmysl,Skořepka 240/14,49.1925207,16.61748565
16.5299428697278,49.2214279987279,Jana Kočí, 6 - 9," Ubytování, stravování a pohostinství",Opálkova 752/5,49.221428,16.52994287
16.6103499649832,49.19613141503861,Janáčkova Akademie Múzických Umění v, 250 - 499, Vzdělávání,Beethovenova 650/2,49.19613142,16.61034997
16.6218718134112,49.1576065957802,"Janíčkovi Stravování, s.r.o.", 50 - 99," Ubytování, stravování a pohostinství",Havránkova 30/11,49.1576066,16.62187181
16.624480930628,49.1900698738367,"JaNo, s.r.o.", 25 - 49, Zpracovatelský průmysl,Mlýnská 453/65,49.19006987,16.62448093
16.6172849841294,49.2002604672706,"Janoair, s.r.o.", 6 - 9, Zpracovatelský průmysl,Stará 98/18,49.20026047,16.61728498
16.6032777335672,49.143445034891,"Jantar - lakovna, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vídeňská 11/127,49.14344504,16.60327773
16.6137866291044,49.199725911287295,"Janteco, s.r.o.", 6 - 9, Doprava a skladování,Příkop 838/6,49.19972591,16.61378663
16.606705428908597,49.188071334929,Janulíková Klára - Notářka, 6 - 9," Profesní, vědecké a technické činnosti",Nové sady 996/25,49.18807134,16.60670543
16.622562899935698,49.1913797559361,Janus Worldwide Odštěpný Závod, 20 - 24, Informační a komunikační činnosti,Křenová 504/53,49.19137976,16.622562900000002
16.675233186677197,49.174567461192,"Jaro Sea & Air Services, s.r.o.", 6 - 9, Doprava a skladování,Tuřanka 1314/110,49.17456746,16.67523319
16.5851717326716,49.2094048712683,Jaromír Havlík, 10 - 19, Doprava a skladování,Sirotkova 312/7,49.20940487,16.58517173
16.629519377139097,49.2119963042134,Jaromír Mašek, 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Třebízského 787/3,49.211996299999996,16.62951938
16.6153862312831,49.202046021235,Jaroslav Knotek, 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Traubova 1546/6,49.20204602,16.61538623
16.6805252698138,49.2032957208652,"Jaroslav Šumpich & syn, s.r.o.", 6 - 9, Doprava a skladování,Josefy Faimonové 2231/16,49.20329572,16.68052527
16.6016097345611,49.205387551025,"Jasfresh, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Botanická 606/24,49.20538755,16.60160974
16.6258534683473,49.190428242715704,"Jashin, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Masná 231/8,49.19042824,16.62585347
16.6123341287485,49.17083722015389,"JASS, s.r.o.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Železná 505/26,49.17083722,16.61233413
16.5848646202355,49.2206659999782,"Jasyko, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Purkyňova 2740/45,49.220665999999994,16.58486462
16.606551537618998,49.2034315077498,"Javl Bar, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Lidická 629/39,49.20343151,16.60655154
16.6224705315649,49.202320026185596,"Jays Company, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Francouzská 421/87,49.20232003,16.62247053
16.5965705352619,49.205527570845,Jazyková Škola s Právem Státní Jazykové, 20 - 24, Vzdělávání,Kotlářská 263/9,49.20552757,16.59657054
16.6098866966047,49.195472598141606,"Jazykové Centrum Correct, s.r.o.", 6 - 9, Vzdělávání,Kozí 27/2,49.1954726,16.6098867
16.603626170303,49.1655024319593,"JB Stavební, s.r.o.", 25 - 49, Stavebnictví,Pražákova č.ev 397,49.16550243,16.60362617
16.632631997377697,49.228706509249,"JB, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Barvy 600/6,49.22870651,16.632632
16.606337127727002,49.196000155207,"JCMM, z. s. p. o.", 50 - 99, Vzdělávání,Česká 166/11,49.19600016,16.60633713
16.550057091271903,49.220472922983106,"JE& NE, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Branka 506/36,49.22047292,16.55005709
16.6083217963454,49.192629078730796,"Jean Paul S Bistro, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Zelný trh 250/14,49.19262908,16.6083218
16.5286291752529,49.1723792387521,"Jeer, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Ševčenkova 606/7,49.17237924,16.52862918
16.6136281267624,49.2000691912408,"Jen Zdravě, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Příkop 843/4,49.20006919,16.61362813
16.6136281267624,49.2000691912408,"JEREX, a.s.", 25 - 49, Stavebnictví,Příkop 843/4,49.20006919,16.61362813
16.4871075731771,49.210524567975206,Jesle Žirafka o.p.s., 20 - 24, Zdravotní a sociální péče,Drdy 626/58,49.21052457,16.48710757
16.5781583427034,49.1911728491311,"Jet Investment, a.s.", 10 - 19, Peněžnictví a pojišťovnictví,Hlinky 49/126,49.19117285,16.57815834
16.702666150826,49.21355047675261,"JF Servis, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Obecká 86/26,49.21355048,16.70266615
16.5727126207037,49.233292582884104,"JIC, Zájmové Sdružení Právnických Osob", 50 - 99, Ostatní činnosti,Purkyňova 649/127,49.23329258,16.57271262
16.6537824723146,49.2195893448559,"JICOM, s.r.o.", 25 - 49, Zpracovatelský průmysl,Jarní 1116/50,49.21958935,16.65378247
16.618687360289098,49.192255413846596,"Jídelna Kocourek, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Křenová 89/19,49.19225541,16.61868736
16.6137866291044,49.199725911287295,"Jídelna u Lávky, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Příkop 838/6,49.19972591,16.61378663
16.6088415570773,49.197026727742994,"Jifi, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Jakubské náměstí 129/7,49.19702673,16.60884156
16.604429742969,49.1987463178096,Jihomoravský Kraj, 500 - 999, Veřejná správa a obrana; povinné sociální zabezpečení,Žerotínovo náměstí 449/3,49.19874632,16.60442974
16.6259752574419,49.2010323980311,"Jimi Reklama, s.r.o.", 6 - 9, Zpracovatelský průmysl,Cejl 40/107,49.201032399999995,16.62597526
16.6592589562228,49.2133796957296,"Jindřich Gröger, s.r.o.", 6 - 9, Doprava a skladování,Jarní 872/6,49.213379700000004,16.65925896
16.598091430648598,49.20270131929129,"JIRMAL, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Veveří 365/46,49.20270132,16.59809143
16.5210154726213,49.1753294181864,"Jirus 66, s.r.o.", 25 - 49, Stavebnictví,Pražská 647/158,49.17532942,16.52101547
16.6628440642497,49.151116822964894,Jiří Bednařík, 6 - 9, Doprava a skladování,Měšťanská 777/46,49.15111682,16.66284406
16.5032999011078,49.218030269077396,"Jiří Fries - Autotransport, s.r.o.", 10 - 19, Doprava a skladování,Kuršova 991/22,49.21803027,16.503299900000002
16.631919032384502,49.287554090921795,Jiří Hemzal, 6 - 9, Zpracovatelský průmysl,Boří 71/1,49.28755409,16.63191903
16.6059990862957,49.1901378940948,"Jiří Kudláček, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Kopečná 940/14,49.19013789,16.60599909
16.6147981572671,49.20446704978949,Jiří Malenovský, 10 - 19," Ubytování, stravování a pohostinství",Antonína Slavíka 1315/10,49.20446705,16.61479816
16.6360347141644,49.2165620107785,Jiří Medlík, 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Soběšická 183/47,49.21656201,16.63603471
16.5620230119792,49.1721065761524,Jiří Nak, 10 - 19," Ubytování, stravování a pohostinství",Labská 250/15,49.17210658,16.56202301
16.5999282419612,49.1821371571222,Jiří Pařez, 10 - 19," Zemědělství, lesnictví, rybářství",Renneská třída 400/22,49.18213716,16.59992824
16.597770404207097,49.27098134979429,Jiří Pavlovec, 6 - 9," Ubytování, stravování a pohostinství",Meziboří 48/7,49.27098135,16.597770399999998
16.602626628361097,49.19949306125871,Jiří Rozsypal - Zámkařství Jiro, 6 - 9, Administrativní a podpůrné činnosti,Veveří 459/12,49.19949306,16.60262663
16.528993284895503,49.1936100972098,Jiří Svoboda, 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bellova 360/8,49.1936101,16.52899329
16.6089799434451,49.1933044092626,Jiří Svoboda, 6 - 9, Stavebnictví,Průchodní 378/1,49.19330441,16.60897994
16.615727374597,49.2214919949495,"Jiří Ševčík, s.r.o.", 6 - 9, Stavebnictví,Křižíkova 2984/68f,49.221492,16.61572738
16.591985633764697,49.22524817697371,"Jiří Štrouf, s.r.o.", 6 - 9, Zpracovatelský průmysl,Bulharská 3040/20c,49.22524818,16.59198563
16.648232982323197,49.2112012392398,"JIS - Sta, s.r.o.", 10 - 19, Stavebnictví,Kulkova 4045/8,49.21120124,16.64823298
16.5528144862062,49.176968498742596,Jitka Šlancarová, 6 - 9," Ubytování, stravování a pohostinství",Oblá 434/50,49.1769685,16.55281449
16.6012227430317,49.208541073724696,"Jivas Plus, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bayerova 803/34,49.20854107,16.60122274
16.5924483146451,49.2274086131245,"JK Cukrárna, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Palackého třída 1379/97,49.22740861,16.59244832
16.6070371848279,49.1888920909307,"JK Sales, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Nové sady 988/2,49.18889209,16.60703719
16.6356542596752,49.194431648937204,"JK Speed Kipper, s.r.o.", 10 - 19, Doprava a skladování,Šámalova 2904/21,49.19443165,16.63565426
16.6055936541501,49.17616588980721,"JK Timber CZ, s.r.o.", 6 - 9," Zemědělství, lesnictví, rybářství",Pražákova 1008/69,49.17616589,16.60559365
16.6136281267624,49.2000691912408,"Jkbmont Plus, s.r.o.", 10 - 19, Stavebnictví,Příkop 843/4,49.20006919,16.61362813
16.593033790733198,49.225757629094105,"JMV GASTRO, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Palackého třída 200/77,49.22575763,16.59303379
16.6234808874262,49.1910761219151,"Jobinn & HOSTESSINN, s.r.o.", 500 - 999, Administrativní a podpůrné činnosti,Křenová 186/60,49.19107612,16.62348089
16.638585244156697,49.18906827925429,"Joblife Recruitment, s.r.o.", 6 - 9, Administrativní a podpůrné činnosti,Olomoucká 797/80,49.18906828,16.63858524
16.6020367092056,49.20041373021629,"Jobs Contact Consulting, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Slovákova 354/5,49.20041373,16.60203671
16.5955699872069,49.1801227348693,"JOBS. EU, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Vídeňská 546/55,49.18012274,16.59556999
16.6223059107975,49.1935644162037,"JOK, a.s.", 25 - 49, Stavebnictví,Stavební 445/2a,49.19356442,16.62230591
16.5842431863833,49.2533620438431,"Jomita, s.r.o.", 6 - 9, Zpracovatelský průmysl,Kárníkova 1535/12,49.25336204,16.58424319
16.5815591326037,49.22100140207021,"Jonckers Translation & Engineering,", 50 - 99, Informační a komunikační činnosti,Královopolská 3052/139,49.2210014,16.58155913
16.6521439775757,49.1553033329383,"Joppa Logistics, s.r.o.", 50 - 99, Doprava a skladování,Písečná 509/5,49.15530333,16.65214398
16.653046876064302,49.232907728139104,Josef Adámek, 6 - 9, Zpracovatelský průmysl,Liští 640/43,49.23290773,16.65304688
16.6342949667166,49.1748212651255,"Josef Distl, s.r.o.", 20 - 24, Doprava a skladování,U Svitavy 8/3,49.17482127,16.63429497
16.6171370432802,49.1967535199835,"Josef Lídl, s.r.o.", 25 - 49, Zpracovatelský průmysl,Cejl 480/12,49.19675352,16.61713704
16.6354449638921,49.189487206239605,"Josef Manner, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Olomoucká 1159/40,49.18948721,16.63544496
16.636636870170697,49.1689576621056,Josef Sklenář, 10 - 19," Zemědělství, lesnictví, rybářství",Ráječek 557/5b,49.16895766,16.63663687
16.6697380959645,49.1356729988509,"Jovimer CZ, s.r.o.", 25 - 49, Doprava a skladování,Tovární 726/11,49.135673,16.6697381
16.6273244084211,49.2118596787851,"Joyce ČR, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Venhudova 749/6,49.21185968,16.62732441
16.569352065446697,49.2639923512009,"JRA Management, s.r.o.", 20 - 24, Činnosti v oblasti nemovitostí,Atriová 373/29a,49.26399235,16.56935207
16.6024072732434,49.1992309588271,"JS Dent, s.r.o.", 25 - 49, Zpracovatelský průmysl,Veveří 456/9,49.19923096,16.60240727
16.595377286900302,49.184090769133704,"JUDr. Bc. Stanislav Bruncko, Ph. D.,", 6 - 9," Profesní, vědecké a technické činnosti",Vídeňská 849/15,49.18409077,16.59537729
16.6008880532147,49.205425814266604,"JUDr. Iva Repa Kremplová, Advokátka", 6 - 9," Profesní, vědecké a technické činnosti",Botanická 785/9,49.20542581,16.60088805
16.577698680162403,49.2089942417108,"JUDr. Jaroslav Brož, MJur., Advokátní", 6 - 9," Profesní, vědecké a technické činnosti",Marie Steyskalové 767/62,49.20899424,16.57769868
16.599115699617,49.187285113145705,"Jumo Měření a Regulace, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křídlovická 943/24a,49.18728511,16.599115700000002
16.6009468102208,49.1659436980507,"Juni Export - IMPORT, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Pražákova 510/51,49.16594370000001,16.60094681
16.577010525739,49.1669115557831,"JURAL, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Spodní 676/14,49.16691156,16.57701053
16.5990577807391,49.2076719967163,"Just Point, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Zahradníkova 824/28,49.207671999999995,16.59905778
16.6405135839153,49.204574087130496,"JV Projekt VH, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Kosmákova 1050/49,49.20457409,16.64051358
16.5858065792695,49.2210785157261,"k - Consult plus, s.r.o.", 50 - 99, Zpracovatelský průmysl,Purkyňova 2807/48,49.22107852,16.58580658
16.6391502683008,49.1975973257455,"k 11, s.r.o.", 25 - 49, Zdravotní a sociální péče,Karáskovo náměstí 2683/11,49.19759733,16.63915027
16.589975401788198,49.210192560760795,"k auditing, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Veveří 2581/102,49.21019256,16.5899754
16.683485925649098,49.1703583622042,"K&K SERVIS, s.r.o.", 100 - 199, Administrativní a podpůrné činnosti,Šmahova 311/113,49.17035836,16.68348593
16.6166016913883,49.1986814421715,"K+L, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Bratislavská 201/14,49.19868144,16.61660169
16.618344539820498,49.2067817972645,"K- domy, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Tomanova 1535/12,49.206781799999995,16.61834454
16.6390765067345,49.174301293071395,"K- Keramika CZECH, s.r.o.", 10 - 19, Stavebnictví,Hájecká 1206/1,49.17430129,16.63907651
16.6390765067345,49.174301293071395,"K- Keramika TEAM, s.r.o.", 6 - 9, Stavebnictví,Hájecká 1206/1,49.17430129,16.63907651
16.605547805036302,49.202179083985904,"K- net Technical International Group,", 25 - 49, Informační a komunikační činnosti,Antonínská 565/20,49.20217908,16.60554781
16.6650543717013,49.2071206770145,"K.E.I. GROUP, s.r.o.", 50 - 99, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Žarošická 4308/21,49.20712068,16.66505437
16.6153285639334,49.1969037237113,"K.E.I. pharma, s.r.o.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Koliště 141/47,49.19690372,16.61532856
16.613522598971,49.1913172688607,"K.H.+H., s.r.o.", 25 - 49, Administrativní a podpůrné činnosti,Nádražní 418/5,49.19131727,16.6135226
16.6250255872697,49.199219517865295,"K2 GASTRO, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Cejl 37/62,49.19921952,16.62502559
16.6069817812327,49.2283879121548,"K4, a.s.", 25 - 49," Profesní, vědecké a technické činnosti",Kociánka 8/10,49.22838791,16.60698178
16.6054053960126,49.1966205412535,"Kab Company, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Solniční 239/11,49.19662054,16.6054054
16.6127858304194,49.166915411869205,"Kabel - A.T., s.r.o.", 6 - 9, Zpracovatelský průmysl,Košuličova 656/4,49.16691541,16.61278583
16.613663330840097,49.162618261121395,"Kabtrade, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bednářova 621/29,49.16261826,16.61366333
16.5822648050735,49.1877267551855,"Kadaňka, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Výstaviště 405/1,49.18772676,16.58226481
16.5850405570806,49.229153682962504,"Kadlec - BAU, s.r.o.", 10 - 19, Stavebnictví,Srbská 3073/53b,49.22915368,16.58504056
16.6898135920351,49.18376400108271,"Kadlec - elektronika, s.r.o.", 25 - 49, Zpracovatelský průmysl,Hviezdoslavova 1335/55e,49.183764000000004,16.68981359
16.6113018971134,49.1932814840874,"Kafec Brand, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Orlí 491/16,49.19328148,16.6113019
16.601810398432697,49.140500430974704,"Kahn, s.r.o.", 6 - 9, Stavebnictví,Vídeňská 264/120b,49.14050043,16.601810399999998
16.618344539820498,49.2067817972645,"Kaiser Company, s.r.o.", 25 - 49, Zpracovatelský průmysl,Tomanova 1535/12,49.206781799999995,16.61834454
16.6378071522037,49.200162984776796,"Kaiserbau, s.r.o.", 20 - 24, Stavebnictví,Gebauerova 4502/18,49.20016299,16.63780715
16.613663330840097,49.162618261121395,"Kajpro CEE, s.r.o.", 25 - 49, Ostatní činnosti,Bednářova 621/29,49.16261826,16.61366333
16.595377286900302,49.184090769133704,"Kaláb - develop, s.r.o.", 6 - 9, Stavebnictví,Vídeňská 849/15,49.18409077,16.59537729
16.5877208379359,49.2544584388986,"Kalaha, a.s.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Maříkova 1899/1,49.25445844,16.58772084
16.6173999828588,49.2258456808485,"Kalcit, s.r.o.", 25 - 49, Těžba a dobývání,Třískalova 902/10a,49.22584568,16.61739998
16.6071183215627,49.20179833624471,"Kalispela, s.r.o.", 10 - 19, Stavebnictví,Lidická 700/19,49.20179834,16.60711832
16.6057610399319,49.198232883874795,Kalous Přemysl - Notář, 6 - 9," Profesní, vědecké a technické činnosti",Brandlova 253/4,49.19823288,16.60576104
16.5939050056418,49.2030396118921,"Kámen - DEKOR, s.r.o.", 20 - 24, Zpracovatelský průmysl,Čápkova 40/37,49.20303961,16.59390501
16.6040807196334,49.2009682761215,"Kámen Brno, s.r.o.", 25 - 49, Těžba a dobývání,Mezírka 775/1,49.20096828,16.60408072
16.5940599030446,49.1635157539581,Kamena Výrobní Družstvo Brno, 25 - 49, Zpracovatelský průmysl,Bohunická 595/85,49.16351575,16.5940599
16.6606978776449,49.2019720932211,"Kameníčci, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Čejkovická 4091/9,49.20197209,16.66069788
16.6346654472111,49.219344592884596,Kamil Matyáš, 6 - 9," Ubytování, stravování a pohostinství",Soběšická 1262/100,49.21934459,16.63466545
